iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSAV rSAV_p rSAV_a rSAVI rSAVI_p rSAVI_a rSAI rSAI_p rSAI_a rSC rSC_p rSC_a rSCI rSCI_p rSCI_a rInfVac rInfVac_p rInfVac_a rAsymptomatic rAsymptomatic_p rAsymptomatic_a data_p data_a
0 -11929.1 0.861608 0 0 3.85595 0 0 2.88016 0 0 1.30568 0 0 0.725368 0 0 0.132755 0 0 0.540978 0 0 2.53237 0 0 9.70574 0 0 0.6 0 0 0 0
40 -2184.54 0.023318 40 10 0.157756 40 17 0.538011 40 15 0.226281 40 17 0.303336 40 20 0.151752 40 24 4.24341 40 17 0.541722 40 18 0.484769 40 18 0.6 0 0 19360 13706
80 -2090.69 0.0118682 40 10 0.897472 40 15 0.430709 40 14 0.116403 40 10 0.134134 40 15 0.117881 40 14 0.437358 40 9 0.142471 40 10 0.293187 40 12 0.6 0 0 19360 16498
120 -2152.5 0.0138664 40 9 0.771054 40 10 0.530443 40 6 0.186146 40 9 0.0556099 40 9 0.127051 40 5 0.668115 40 5 0.127015 40 12 0.266555 40 12 0.6 0 0 19360 15966
160 -2136.27 0.0113407 40 8 0.949615 40 10 0.179802 40 7 0.22662 40 6 0.0147687 40 20 0.103315 40 11 0.432554 40 4 0.0978032 40 4 0.535255 40 8 0.6 0 0 19360 15939
200 -2146.75 0.00934341 40 13 1.32107 40 6 0.724258 40 8 0.244086 40 5 0.0376087 40 8 0.145323 40 9 0.344402 40 4 0.0693056 40 4 0.132144 40 8 0.6 0 0 19360 15629
240 -2107.1 0.0087544 40 8 1.32254 40 6 0.595731 40 10 0.194765 40 13 0.106703 40 10 0.105325 40 13 0.52372 40 8 0.242619 40 8 0.414912 40 9 0.6 0 0 19360 15723
280 -2107.39 0.010217 40 9 0.945721 40 5 0.738018 40 7 0.175852 40 10 0.092025 40 13 0.193234 40 13 0.565509 40 2 0.218955 40 3 0.487257 40 8 0.6 0 0 19360 15481
320 -2106.54 0.0101776 40 9 1.30806 40 5 0.428089 40 11 0.231342 40 8 0.0359755 40 13 0.0703344 40 7 0.340016 40 11 0.195448 40 5 0.125641 40 9 0.6 0 0 19360 15443
360 -2138.98 0.0107341 40 9 1.24542 40 6 1.03775 40 7 0.0471531 40 4 0.0628383 40 10 0.0613864 40 5 0.540925 40 6 0.189369 40 6 0.253067 40 10 0.6 0 0 19360 15358
400 -2147.8 0.0113294 40 8 1.14746 40 12 0.763585 40 11 0.215654 40 8 0.0502692 40 17 0.10691 40 7 0.367404 40 7 0.162665 40 6 0.260813 40 11 0.6 0 0 19360 15637
440 -2099.96 0.0118118 40 7 1.07715 40 11 0.537364 40 6 0.254002 40 6 0.062198 40 9 0.106482 40 6 0.450158 40 4 0.140853 40 7 0.572578 40 9 0.6 0 0 19360 15733
480 -2153.08 0.0126614 40 5 0.841964 40 12 0.475978 40 10 0.281403 40 6 0.0357237 40 10 0.155219 40 6 0.521451 40 3 0.107074 40 12 0.13486 40 15 0.6 0 0 19360 15777
520 -2121.38 0.0117768 40 5 1.15069 40 6 0.445335 40 9 0.30559 40 7 0.057568 40 9 0.121868 40 8 0.387264 40 1 0.338771 40 7 0.423038 40 9 0.6 0 0 19360 15855
560 -2135.08 0.0118784 40 10 1.18757 40 12 0.609614 40 6 0.120095 40 6 0.0445513 40 12 0.126621 40 12 0.416566 40 7 0.207748 40 9 0.101585 40 9 0.6 0 0 19360 15683
600 -2118.87 0.0109625 40 8 0.998299 40 5 0.305436 40 4 0.130066 40 3 0.0857979 40 14 0.126362 40 10 0.414253 40 6 0.191033 40 5 0.119975 40 12 0.6 0 0 19360 15645
640 -2139.26 0.00954343 40 8 1.06039 40 8 0.434347 40 10 0.187159 40 10 0.0514705 40 11 0.119174 40 7 0.641768 40 8 0.207394 40 7 0.0856718 40 14 0.6 0 0 19360 15455
680 -2122.12 0.0119286 40 8 1.10057 40 5 0.613872 40 8 0.251136 40 7 0.0835151 40 13 0.126984 40 9 0.336265 40 6 0.119345 40 9 0.591351 40 13 0.6 0 0 19360 15802
720 -2109.56 0.00927779 40 7 1.11367 40 5 0.332652 40 9 0.199954 40 3 0.0535812 40 9 0.104492 40 10 0.475495 40 6 0.189055 40 10 0.198169 40 7 0.6 0 0 19360 15794
760 -2118.41 0.0143106 40 7 1.04653 40 10 0.714568 40 8 0.190781 40 7 0.0419264 40 12 0.0699723 40 8 0.436769 40 10 0.105612 40 5 0.122771 40 11 0.6 0 0 19360 15867
800 -2129.18 0.0104581 40 8 1.17971 40 9 0.571425 40 9 0.166108 40 12 0.0793741 40 13 0.124025 40 8 0.37276 40 6 0.150088 40 8 0.330598 40 11 0.6 0 0 19360 15853
840 -2109.62 0.0106078 40 9 1.04959 40 8 0.465214 40 7 0.183343 40 2 0.0489752 40 9 0.164462 40 6 0.55308 40 7 0.266143 40 10 0.132076 40 12 0.6 0 0 19360 15736
880 -2103.12 0.00874503 40 14 1.18714 40 8 0.523756 40 12 0.345575 40 12 0.117475 40 10 0.108898 40 9 0.356531 40 5 0.175787 40 2 0.199745 40 16 0.6 0 0 19360 15644
920 -2114.89 0.00933485 40 11 1.20743 40 8 0.723838 40 5 0.324 40 7 0.0467782 40 14 0.117927 40 4 0.50998 40 9 0.130849 40 10 0.154998 40 11 0.6 0 0 19360 15564
960 -2106.42 0.0122832 40 9 1.02679 40 6 0.24543 40 5 0.171353 40 10 0.0603175 40 13 0.207526 40 9 0.360588 40 6 0.221187 40 5 0.047174 40 8 0.6 0 0 19360 15597
1000 -2141.47 0.00973635 40 7 1.06878 40 3 0.652439 40 10 0.452664 40 11 0.0489904 40 7 0.135837 40 9 0.624141 40 13 0.155437 40 8 0.248818 40 15 0.6 0 0 19360 15762
1040 -2110.16 0.00975226 40 9 1.10443 40 2 0.499945 40 8 0.151445 40 10 0.104 40 13 0.122275 40 9 0.422399 40 5 0.231208 40 8 0.496841 40 8 0.6 0 0 19360 15697
1080 -2082.64 0.0117315 40 10 1.23368 40 4 0.572495 40 5 0.161453 40 11 0.0272452 40 19 0.126801 40 9 0.318027 40 7 0.0987975 40 11 0.259781 40 9 0.6 0 0 19360 15534
1120 -2109.83 0.0162232 40 11 0.82706 40 8 0.103164 40 10 0.17716 40 8 0.0603865 40 10 0.0655477 40 8 0.424207 40 4 0.189113 40 6 0.297759 40 10 0.6 0 0 19360 15763
1160 -2126.42 0.0119031 40 9 0.866535 40 5 0.570056 40 9 0.19998 40 6 0.053049 40 13 0.0999327 40 12 0.63954 40 6 0.104138 40 11 0.080384 40 8 0.6 0 0 19360 15909
1200 -2093.4 0.010193 40 12 1.33667 40 9 0.453176 40 9 0.241264 40 3 0.052881 40 9 0.0743225 40 9 0.413367 40 7 0.149184 40 9 0.282911 40 14 0.6 0 0 19360 15686
1240 -2091.19 0.00906953 40 6 1.18544 40 4 0.534534 40 12 0.0905108 40 11 0.0594767 40 15 0.147605 40 8 0.422756 40 7 0.161992 40 7 0.259341 40 11 0.6 0 0 19360 15691
1280 -2124.3 0.00924837 40 10 1.24783 40 7 0.417003 40 12 0.138716 40 10 0.0454941 40 14 0.144841 40 5 0.434718 40 2 0.129085 40 10 0.170146 40 13 0.6 0 0 19360 15634
