iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSAV rSAV_p rSAV_a rSAVI rSAVI_p rSAVI_a rSAI rSAI_p rSAI_a rSC rSC_p rSC_a rSCI rSCI_p rSCI_a rInfVac rInfVac_p rInfVac_a rAsymptomatic rAsymptomatic_p rAsymptomatic_a data_p data_a
0 -12348.1 0.861608 0 0 3.85595 0 0 2.88016 0 0 1.30568 0 0 0.725368 0 0 0.132755 0 0 0.540978 0 0 2.53237 0 0 9.70574 0 0 1 0 0 0 0
40 -2169.65 0.023318 40 10 0.285904 40 17 1.10084 40 15 0.323207 40 13 0.145529 40 20 0.0845776 40 27 2.22854 40 18 0.197482 40 18 0.451845 40 21 1 0 0 19360 13630
80 -2090.44 0.0115091 40 9 0.980203 40 10 0.675953 40 14 0.159203 40 7 0.0911016 40 13 0.0992558 40 11 0.416421 40 10 0.148244 40 10 0.305706 40 13 1 0 0 19360 16225
120 -2141.32 0.0142735 40 9 0.895816 40 8 0.85439 40 6 0.134653 40 8 0.0470512 40 10 0.106977 40 5 0.49873 40 6 0.181283 40 9 0.1769 40 15 1 0 0 19360 15806
160 -2125.78 0.0116737 40 8 1.01525 40 9 0.625109 40 7 0.210372 40 4 0.0205461 40 16 0.107097 40 9 0.474187 40 6 0.0905824 40 5 0.477351 40 12 1 0 0 19360 15848
200 -2167.18 0.0143018 40 11 0.92133 40 6 0.779539 40 8 0.226585 40 5 0.0745284 40 8 0.139185 40 14 0.395894 40 5 0.0610922 40 6 0.131611 40 8 1 0 0 19360 15913
240 -2104.53 0.00836997 40 9 1.02504 40 5 0.612944 40 12 0.147326 40 12 0.103654 40 6 0.155978 40 11 0.417473 40 7 0.213866 40 8 0.246733 40 7 1 0 0 19360 15664
280 -2106.99 0.0113601 40 9 0.952889 40 5 0.897194 40 4 0.0992817 40 9 0.0893957 40 13 0.127807 40 10 0.629622 40 2 0.193007 40 3 0.418649 40 9 1 0 0 19360 15542
320 -2117.03 0.0124975 40 12 1.1652 40 5 1.26051 40 14 0.130609 40 8 0.0349475 40 13 0.153677 40 5 0.303467 40 10 0.160395 40 8 0.145422 40 11 1 0 0 19360 15524
360 -2133.57 0.0140433 40 8 1.0534 40 6 1.27645 40 7 0.0446336 40 5 0.104296 40 11 0.0889619 40 9 0.603554 40 7 0.194923 40 4 0.304446 40 11 1 0 0 19360 15505
400 -2132.5 0.00941307 40 8 1.01659 40 13 0.625248 40 11 0.204131 40 8 0.0917748 40 17 0.142962 40 5 0.406799 40 12 0.167436 40 6 0.228511 40 8 1 0 0 19360 15740
440 -2106.86 0.0124639 40 5 0.74662 40 13 0.602168 40 8 0.24043 40 6 0.13236 40 11 0.120902 40 4 0.672078 40 4 0.21588 40 9 0.501662 40 9 1 0 0 19360 15667
480 -2153.78 0.0123154 40 4 0.78856 40 12 0.610466 40 11 0.266367 40 6 0.0406491 40 16 0.176237 40 6 0.644337 40 6 0.116056 40 12 0.165112 40 15 1 0 0 19360 15756
520 -2114.68 0.0114549 40 5 1.10083 40 5 0.752386 40 8 0.168904 40 7 0.0371477 40 10 0.108845 40 10 0.435377 40 4 0.24675 40 7 0.238429 40 10 1 0 0 19360 15851
560 -2125.48 0.0119389 40 5 1.13611 40 12 0.810241 40 7 0.13 40 5 0.0412041 40 13 0.120013 40 14 0.346382 40 8 0.183505 40 12 0.234793 40 3 1 0 0 19360 15547
