iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSAV rSAV_p rSAV_a rSAVI rSAVI_p rSAVI_a rSAI rSAI_p rSAI_a rSC rSC_p rSC_a rSCI rSCI_p rSCI_a rInfVac rInfVac_p rInfVac_a rAsymptomatic rAsymptomatic_p rAsymptomatic_a data_p data_a
0 -5293.09 0.00283162 0 0 2.87711 0 0 2.98496 0 0 0.855874 0 0 2.41575 0 0 0.68237 0 0 1.33446 0 0 2.96491 0 0 5.48819 0 0 0.6 0 0 0 0
40 -2078.17 0.00754631 40 14 1.11856 40 11 0.62655 40 9 0.388387 40 9 0.0798806 40 13 0.156459 40 14 0.496468 40 4 0.176389 40 15 0.389091 40 12 0.6 0 0 19360 15776
80 -2129.82 0.00911967 40 10 1.0074 40 4 0.43552 40 7 0.275469 40 7 0.107621 40 13 0.137332 40 5 0.408121 40 7 0.187156 40 10 0.125847 40 9 0.6 0 0 19360 15647
120 -2126.5 0.00939016 40 12 1.08859 40 5 0.775568 40 8 0.121688 40 2 0.0652545 40 9 0.170235 40 8 0.43214 40 3 0.221476 40 6 0.253656 40 7 0.6 0 0 19360 15456
160 -2119.11 0.00962194 40 4 0.817364 40 7 0.734058 40 11 0.375847 40 14 0.0631987 40 6 0.164084 40 8 0.671656 40 8 0.387448 40 6 0.18792 40 15 0.6 0 0 19360 15443
200 -2160.18 0.0112841 40 7 1.35262 40 7 0.63367 40 11 0.184332 40 4 0.084381 40 11 0.105931 40 3 0.352945 40 6 0.151654 40 5 0.147724 40 11 0.6 0 0 19360 15845
240 -2127.43 0.0126179 40 3 1.01302 40 6 0.709969 40 8 0.341752 40 5 0.0997532 40 9 0.118929 40 6 0.444399 40 5 0.152052 40 4 0.165799 40 5 0.6 0 0 19360 15555
280 -2126.81 0.0108586 40 9 1.08678 40 8 0.620647 40 10 0.134547 40 10 0.161377 40 10 0.11778 40 5 0.554015 40 9 0.15083 40 9 0.3086 40 11 0.6 0 0 19360 15668
320 -2112.52 0.0107999 40 11 0.983385 40 6 0.279286 40 7 0.300583 40 8 0.0940462 40 13 0.163279 40 6 0.496052 40 3 0.279566 40 3 0.245261 40 8 0.6 0 0 19360 15690
360 -2138.13 0.0118364 40 11 0.767838 40 5 0.626404 40 9 0.338137 40 8 0.125897 40 8 0.175412 40 8 0.667506 40 9 0.192547 40 11 0.510866 40 13 0.6 0 0 19360 15683
400 -2123.09 0.00966221 40 8 0.918132 40 6 0.628379 40 1 0.212417 40 8 0.137342 40 8 0.216862 40 9 0.580893 40 7 0.330919 40 10 0.175978 40 12 0.6 0 0 19360 15753
440 -2110.95 0.010614 40 5 0.958078 40 7 0.464961 40 6 0.171458 40 12 0.108429 40 10 0.113846 40 6 0.442328 40 6 0.159878 40 5 0.225236 40 14 0.6 0 0 19360 15502
480 -2129.75 0.0100359 40 9 1.07468 40 4 0.929739 40 8 0.174972 40 9 0.0703176 40 13 0.0909185 40 13 0.506759 40 3 0.257791 40 10 0.7565 40 13 0.6 0 0 19360 15713
520 -2137.06 0.00853711 40 9 1.00388 40 8 0.667408 40 8 0.209297 40 5 0.0646039 40 7 0.230411 40 8 0.592872 40 6 0.208198 40 9 0.177518 40 11 0.6 0 0 19360 15810
560 -2162.41 0.0143369 40 11 0.873962 40 6 0.759345 40 8 0.385335 40 7 0.0585606 40 7 0.132074 40 4 0.720148 40 6 0.255374 40 11 0.165976 40 12 0.6 0 0 19360 15755
600 -2134.82 0.0116296 40 10 0.901973 40 8 0.582309 40 10 0.17616 40 7 0.140675 40 6 0.145559 40 8 0.527661 40 8 0.205139 40 7 0.276756 40 10 0.6 0 0 19360 15971
640 -2101.95 0.0098776 40 4 1.01535 40 8 0.583021 40 12 0.210058 40 8 0.0742705 40 13 0.120478 40 6 0.522503 40 5 0.183966 40 8 0.121699 40 14 0.6 0 0 19360 15739
680 -2120.72 0.0083006 40 9 0.946483 40 6 0.413792 40 13 0.324115 40 10 0.104735 40 10 0.154299 40 11 0.517053 40 6 0.186826 40 2 0.507551 40 12 0.6 0 0 19360 15851
720 -2120.43 0.0104472 40 14 0.891191 40 3 0.472735 40 10 0.452311 40 9 0.0934936 40 1 0.146514 40 5 0.46826 40 4 0.259121 40 7 0.266005 40 12 0.6 0 0 19360 15816
760 -2114.84 0.0122921 40 5 0.782344 40 8 0.355477 40 5 0.378513 40 8 0.119439 40 7 0.172675 40 6 0.658551 40 6 0.282549 40 4 0.178386 40 16 0.6 0 0 19360 15662
800 -2098.12 0.0081886 40 11 1.03284 40 5 0.544393 40 9 0.300547 40 6 0.112626 40 8 0.172739 40 9 0.499159 40 3 0.154335 40 11 0.222541 40 8 0.6 0 0 19360 15621
840 -2100.67 0.00946037 40 8 0.973722 40 6 0.506424 40 5 0.268513 40 7 0.1973 40 6 0.175151 40 5 0.485976 40 3 0.237391 40 8 0.179904 40 13 0.6 0 0 19360 15444
880 -2134.53 0.00976115 40 10 1.08039 40 6 0.492501 40 8 0.235616 40 5 0.0991005 40 11 0.123114 40 9 0.496597 40 4 0.304727 40 13 0.524058 40 12 0.6 0 0 19360 15593
920 -2110.9 0.0138132 40 8 0.867033 40 10 0.367943 40 10 0.25327 40 13 0.0601579 40 13 0.0878492 40 11 0.684856 40 6 0.199974 40 8 0.331894 40 11 0.6 0 0 19360 16026
