iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSAV rSAV_p rSAV_a rSAVI rSAVI_p rSAVI_a rSAI rSAI_p rSAI_a rSC rSC_p rSC_a rSCI rSCI_p rSCI_a rInfVac rInfVac_p rInfVac_a rAsymptomatic rAsymptomatic_p rAsymptomatic_a data_p data_a
0 -6156.42 0.00283162 0 0 2.87711 0 0 2.98496 0 0 0.80065 0 0 3.52547 0 0 0.579276 0 0 1.51011 0 0 4.72392 0 0 5.48819 0 0 0.6 0 0 0 0
40 -2088.32 0.00754631 40 14 0.809551 40 9 0.498846 40 9 0.391996 40 12 0.0500872 40 15 0.269367 40 15 0.716711 40 7 0.217741 40 11 0.39037 40 12 0.6 0 0 19360 15774
80 -2130.68 0.0108713 40 10 0.89055 40 4 0.296162 40 8 0.278029 40 7 0.0634838 40 15 0.153224 40 6 0.498538 40 6 0.124159 40 11 0.126261 40 9 0.6 0 0 19360 15725
120 -2125.89 0.00784585 40 12 1.02071 40 6 0.82103 40 10 0.0783354 40 4 0.028209 40 11 0.163973 40 8 0.528489 40 5 0.222014 40 8 1.01164 40 7 0.6 0 0 19360 15589
160 -2108.18 0.00981939 40 8 0.947211 40 4 0.803107 40 11 0.224956 40 15 0.0278494 40 12 0.158048 40 8 0.525754 40 9 0.228107 40 6 0.273029 40 13 0.6 0 0 19360 15401
200 -2156.11 0.0134886 40 8 1.22466 40 9 0.315603 40 10 0.204153 40 3 0.0226024 40 13 0.0511099 40 6 0.28762 40 4 0.152353 40 6 0.251316 40 8 0.6 0 0 19360 15825
240 -2135.43 0.015083 40 3 1.06713 40 6 0.369573 40 9 0.358688 40 3 0.100676 40 15 0.103082 40 8 0.379402 40 5 0.101061 40 12 0.117124 40 9 0.6 0 0 19360 15806
280 -2144.09 0.0114066 40 9 0.826845 40 8 0.400856 40 11 0.142861 40 12 0.172258 40 14 0.177696 40 10 0.682633 40 8 0.0906687 40 13 0.112614 40 11 0.6 0 0 19360 16056
320 -2126.87 0.0138128 40 12 0.879843 40 7 0.111709 40 9 0.282589 40 11 0.0761952 40 13 0.0837378 40 7 0.497437 40 4 0.187302 40 4 0.275847 40 9 0.6 0 0 19360 16016
360 -2127.91 0.0142076 40 12 0.841656 40 4 0.181038 40 13 0.209496 40 7 0.0907637 40 7 0.156447 40 7 0.568201 40 10 0.126132 40 12 0.574574 40 13 0.6 0 0 19360 15743
400 -2128.86 0.0133983 40 8 0.996124 40 5 0.766641 40 3 0.182846 40 10 0.118113 40 14 0.151353 40 8 0.510501 40 6 0.18615 40 12 0.188041 40 13 0.6 0 0 19360 15806
440 -2108.24 0.0117078 40 7 1.0492 40 7 0.249466 40 7 0.0999169 40 14 0.0721466 40 10 0.103234 40 8 0.388727 40 6 0.119878 40 7 0.240676 40 14 0.6 0 0 19360 15584
480 -2117.6 0.0100427 40 8 1.24725 40 6 0.446038 40 6 0.0900656 40 14 0.0336508 40 16 0.100158 40 8 0.44535 40 3 0.23669 40 13 0.511144 40 10 0.6 0 0 19360 15663
520 -2138.54 0.0093997 40 8 0.938061 40 9 0.352544 40 9 0.157697 40 10 0.0421317 40 11 0.161303 40 10 0.678241 40 6 0.235198 40 7 0.102107 40 9 0.6 0 0 19360 15932
560 -2135.38 0.0108956 40 7 1.06205 40 5 0.571935 40 8 0.36972 40 12 0.156477 40 10 0.103123 40 4 0.632103 40 7 0.160349 40 11 0.13543 40 14 0.6 0 0 19360 15667
600 -2143.12 0.0145528 40 9 1.09609 40 8 0.802358 40 6 0.102626 40 9 0.0826514 40 7 0.0909119 40 13 0.463149 40 8 0.132966 40 9 0.344725 40 11 0.6 0 0 19360 15977
640 -2111.76 0.00983896 40 7 1.13416 40 7 0.610444 40 9 0.209231 40 8 0.049998 40 15 0.0752469 40 6 0.61789 40 4 0.212163 40 9 0.123537 40 15 0.6 0 0 19360 15909
680 -2115.53 0.0101213 40 8 1.03934 40 5 0.411108 40 6 0.266665 40 11 0.092441 40 12 0.14453 40 10 0.473922 40 5 0.123106 40 6 0.0988708 40 10 0.6 0 0 19360 15892
720 -2124.07 0.00942499 40 11 0.73627 40 4 0.227362 40 10 0.291842 40 14 0.0517303 40 4 0.180299 40 6 0.534742 40 4 0.269675 40 7 0.249576 40 11 0.6 0 0 19360 15837
760 -2108.48 0.0135003 40 6 0.920324 40 6 0.418915 40 7 0.306476 40 11 0.0898166 40 8 0.117436 40 8 0.561557 40 5 0.113212 40 7 0.120632 40 10 0.6 0 0 19360 15771
800 -2115.88 0.0124595 40 8 0.937546 40 4 0.436008 40 9 0.266646 40 7 0.0623673 40 8 0.135691 40 5 0.583871 40 3 0.169835 40 10 0.312225 40 9 0.6 0 0 19360 15718
840 -2101.89 0.0101538 40 9 0.997977 40 9 0.257567 40 7 0.117019 40 8 0.145125 40 5 0.122938 40 8 0.503155 40 5 0.207024 40 6 0.199274 40 12 0.6 0 0 19360 15608
880 -2140.92 0.0104767 40 10 1.00398 40 5 0.650376 40 9 0.203676 40 9 0.0726838 40 13 0.104643 40 9 0.419273 40 2 0.232988 40 11 0.580483 40 12 0.6 0 0 19360 15728
920 -2107.64 0.0126596 40 6 1.13891 40 10 0.463124 40 10 0.157809 40 14 0.0327852 40 14 0.107641 40 12 0.578217 40 6 0.128049 40 7 0.167104 40 12 0.6 0 0 19360 16016
960 -2132.9 0.00976312 40 6 1.08065 40 8 0.559073 40 5 0.456137 40 14 0.0406802 40 8 0.192758 40 11 0.578034 40 5 0.200805 40 10 0.155628 40 17 0.6 0 0 19360 15707
1000 -2117.68 0.0103918 40 9 1.06676 40 7 0.710217 40 8 0.275057 40 14 0.0517696 40 19 0.125332 40 9 0.641581 40 8 0.106864 40 8 0.309662 40 13 0.6 0 0 19360 15739
1040 -2134.3 0.0109761 40 6 1.14067 40 8 0.80161 40 10 0.129287 40 12 0.102705 40 13 0.13305 40 10 0.484031 40 3 0.117895 40 10 0.0339344 40 14 0.6 0 0 19360 15684
1080 -2114.14 0.0116824 40 9 0.740638 40 5 0.0844704 40 11 0.367555 40 10 0.0716901 40 8 0.166066 40 5 0.524423 40 8 0.171762 40 9 0.542376 40 9 0.6 0 0 19360 15606
1120 -2113.96 0.0124208 40 9 0.860364 40 6 0.358858 40 15 0.169284 40 8 0.116076 40 7 0.157409 40 9 0.539852 40 5 0.196109 40 10 0.360026 40 10 0.6 0 0 19360 15833
1160 -2149.75 0.0158118 40 7 0.677957 40 5 0.175755 40 13 0.278328 40 6 0.112441 40 13 0.0629243 40 7 0.636529 40 4 0.132408 40 9 0.149499 40 19 0.6 0 0 19360 15813
1200 -2135.15 0.0117002 40 4 1.20632 40 9 0.823796 40 10 0.264827 40 9 0.0594786 40 11 0.10653 40 8 0.474058 40 4 0.165944 40 6 0.179388 40 9 0.6 0 0 19360 15774
1240 -2138.4 0.0117547 40 6 0.996926 40 11 0.462134 40 8 0.26544 40 11 0.0705484 40 13 0.150497 40 12 0.610899 40 3 0.120038 40 6 0.157614 40 6 0.6 0 0 19360 15796
