iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSAV rSAV_p rSAV_a rSAVI rSAVI_p rSAVI_a rSAI rSAI_p rSAI_a rSC rSC_p rSC_a rSCI rSCI_p rSCI_a rInfVac rInfVac_p rInfVac_a rAsymptomatic rAsymptomatic_p rAsymptomatic_a data_p data_a
2160 -2049.48 0.00959026 40 12 0.96275 40 13 0.375094 40 10 0.168106 40 15 0.0644863 40 11 0.153255 40 6 0.445395 40 10 0.108332 40 9 0.0763571 40 8 0.6 0 0 19360 15841
2200 -2121.02 0.0110271 40 12 1.25429 40 5 0.587304 40 12 0.130045 40 7 0.0568442 40 13 0.102434 40 6 0.24577 40 7 0.113866 40 9 0.155684 40 12 0.6 0 0 19360 15563
2240 -2108.73 0.0117018 40 9 1.0404 40 11 0.481415 40 6 0.102044 40 10 0.0985754 40 13 0.0941267 40 7 0.431247 40 4 0.19461 40 8 0.119114 40 11 0.6 0 0 19360 15682
2280 -2124.15 0.0146726 40 10 0.958364 40 9 0.821507 40 7 0.273976 40 11 0.0610656 40 15 0.0996631 40 14 0.59709 40 9 0.262707 40 7 0.193559 40 12 0.6 0 0 19360 15809
2320 -2111.43 0.0100307 40 9 0.931267 40 6 0.613854 40 10 0.20446 40 10 0.0437797 40 12 0.100493 40 11 0.579102 40 5 0.141096 40 9 0.220703 40 10 0.6 0 0 19360 15707
2360 -2136.59 0.0107111 40 10 0.954445 40 7 0.454373 40 9 0.165633 40 9 0.0683779 40 9 0.181847 40 9 0.528045 40 7 0.156094 40 6 0.115622 40 14 0.6 0 0 19360 15611
2400 -2126.18 0.0107515 40 11 0.991614 40 5 0.280203 40 11 0.26858 40 6 0.0461092 40 10 0.140438 40 5 0.515887 40 2 0.250073 40 11 0.373229 40 15 0.6 0 0 19360 15616
2440 -2097.05 0.0100561 40 5 0.924207 40 8 0.285286 40 10 0.284596 40 4 0.0501505 40 15 0.117037 40 5 0.535191 40 7 0.17895 40 9 0.147634 40 7 0.6 0 0 19360 15512
2480 -2114.65 0.00961773 40 13 1.11524 40 3 0.613434 40 8 0.233387 40 7 0.0697984 40 8 0.13174 40 7 0.420044 40 4 0.186076 40 6 0.182145 40 13 0.6 0 0 19360 15539
2520 -2123.59 0.00930511 40 7 1.10573 40 6 0.640506 40 5 0.180996 40 8 0.065514 40 7 0.148885 40 5 0.402166 40 6 0.146269 40 12 0.226212 40 13 0.6 0 0 19360 15581
2560 -2119.5 0.0118451 40 8 1.07861 40 6 0.614319 40 3 0.184487 40 7 0.126053 40 16 0.104361 40 7 0.481026 40 11 0.194152 40 6 0.295954 40 13 0.6 0 0 19360 15655
2600 -2070.59 0.009744 40 6 1.20185 40 2 0.350834 40 4 0.110487 40 8 0.0598146 40 13 0.136051 40 4 0.437726 40 1 0.107995 40 8 0.319056 40 15 0.6 0 0 19360 15535
