iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSAV rSAV_p rSAV_a rSAVI rSAVI_p rSAVI_a rSAI rSAI_p rSAI_a rSC rSC_p rSC_a rSCI rSCI_p rSCI_a rInfVac rInfVac_p rInfVac_a rAsymptomatic rAsymptomatic_p rAsymptomatic_a data_p data_a
1120 -1453.17 0.025446 40 9 1.23946 40 12 0.945277 40 8 0.139795 40 9 0.258784 40 15 0.103881 40 10 0.787957 40 4 0.48515 40 14 0.146838 40 10 0.6 0 0 13080 10729
1160 -1443.99 0.0202826 40 9 0.948223 40 7 0.531906 40 7 0.288008 40 15 0.0870981 40 8 0.06976 40 11 0.536039 40 6 0.317041 40 10 0.161429 40 21 0.6 0 0 13080 10728
1200 -1406.54 0.0189433 40 5 1.51006 40 7 0.590141 40 7 0.415738 40 10 0.0647055 40 10 0.0870892 40 16 0.269383 40 8 0.0698147 40 9 0.28098 40 14 0.6 0 0 13080 10632
1240 -1413.54 0.0160485 40 15 1.40438 40 11 0.609455 40 8 0.211404 40 6 0.151683 40 8 0.10106 40 7 0.375142 40 10 0.216631 40 10 0.402657 40 7 0.6 0 0 13080 10176
1280 -1433.71 0.0258379 40 12 0.543761 40 13 0.391888 40 5 0.644539 40 12 0.399821 40 16 0.379821 40 15 0.579267 40 10 0.190939 40 11 0.167995 40 10 0.6 0 0 13080 10861
1320 -1406.91 0.0179436 40 9 1.58897 40 6 0.505011 40 11 0.161889 40 8 0.0808177 40 9 0.0771749 40 12 0.384849 40 9 0.207422 40 10 0.448121 40 11 0.6 0 0 13080 10583
1360 -1422.66 0.0230838 40 6 1.10195 40 7 0.392059 40 9 0.255432 40 12 0.14636 40 7 0.0767097 40 11 0.373304 40 9 0.152914 40 7 0.215985 40 12 0.6 0 0 13080 10597
1400 -1394.74 0.013885 40 7 1.52828 40 9 1.04228 40 8 0.310535 40 13 0.182352 40 8 0.17734 40 10 0.562938 40 7 0.308875 40 9 0.157939 40 14 0.6 0 0 13080 10709
1440 -1426.96 0.020862 40 11 1.43119 40 6 0.756907 40 4 0.15195 40 12 0.118941 40 10 0.0384207 40 8 0.404652 40 8 0.259536 40 9 0.168463 40 13 0.6 0 0 13080 10580
1480 -1444.42 0.0163473 40 12 1.0866 40 6 0.484757 40 2 0.608014 40 13 0.137631 40 19 0.122395 40 14 0.526441 40 7 0.317746 40 8 0.581888 40 13 0.6 0 0 13080 10528
1520 -1416.67 0.0205982 40 11 1.15647 40 10 0.376835 40 8 0.0503603 40 9 0.100019 40 13 0.115712 40 17 0.368463 40 9 0.0816215 40 7 0.340232 40 8 0.6 0 0 13080 10591
1560 -1395.27 0.0137243 40 8 1.83314 40 12 0.864116 40 3 0.463786 40 6 0.195161 40 13 0.181684 40 13 0.455906 40 6 0.17398 40 11 0.326592 40 8 0.6 0 0 13080 10593
1600 -1410.62 0.0207694 40 7 1.21167 40 9 0.72529 40 6 0.308749 40 7 0.108271 40 7 0.15739 40 9 0.47245 40 9 0.17087 40 11 0.699331 40 17 0.6 0 0 13080 10460
1640 -1419.52 0.0166032 40 9 1.77751 40 9 0.877682 40 7 0.260752 40 8 0.0333467 40 14 0.152364 40 18 0.505952 40 10 0.342044 40 9 0.365738 40 8 0.6 0 0 13080 10516
1680 -1431.52 0.0133053 40 5 1.59557 40 13 0.8395 40 6 0.154277 40 13 0.0985729 40 18 0.154602 40 10 0.477677 40 12 0.510907 40 11 0.0451134 40 9 0.6 0 0 13080 10465
1720 -1450.08 0.0174589 40 9 1.45089 40 9 1.08276 40 6 0.633006 40 15 0.184346 40 15 0.151388 40 10 0.531906 40 4 0.425127 40 4 0.0896558 40 10 0.6 0 0 13080 10469
1760 -1425.32 0.0240986 40 8 1.4336 40 14 1.05273 40 11 0.114487 40 8 0.0914863 40 11 0.137808 40 17 0.460366 40 9 0.333049 40 8 0.0829861 40 8 0.6 0 0 13080 10763
1800 -1400.14 0.0188635 40 8 1.08101 40 8 0.454853 40 11 0.46538 40 10 0.108591 40 11 0.141513 40 8 0.74593 40 10 0.341982 40 12 0.971001 40 12 0.6 0 0 13080 10605
1840 -1416.63 0.0134892 40 10 1.61028 40 9 0.811597 40 13 0.235465 40 15 0.0895701 40 10 0.119242 40 8 0.43179 40 13 0.246924 40 11 0.377372 40 11 0.6 0 0 13080 10637
1880 -1447.36 0.0216554 40 9 1.21779 40 9 0.792768 40 6 0.463629 40 16 0.0768555 40 8 0.10335 40 9 0.473125 40 5 0.150863 40 7 0.265201 40 13 0.6 0 0 13080 10586
1920 -1401.39 0.0205496 40 5 0.949649 40 10 0.454416 40 7 0.646023 40 11 0.168952 40 15 0.113596 40 10 0.502762 40 4 0.344926 40 11 0.264216 40 14 0.6 0 0 13080 10704
1960 -1386.91 0.014791 40 13 1.02359 40 15 0.261514 40 10 0.426973 40 4 0.207198 40 9 0.143539 40 15 0.42466 40 8 0.161633 40 9 0.996784 40 10 0.6 0 0 13080 10502
2000 -1402.04 0.018496 40 11 1.04928 40 5 0.54431 40 11 0.085453 40 11 0.204647 40 13 0.188413 40 16 0.677151 40 12 0.405816 40 15 0.568707 40 13 0.6 0 0 13080 10700
2040 -1426.53 0.0216367 40 9 1.07286 40 7 0.31281 40 11 0.514082 40 16 0.112001 40 13 0.150221 40 12 0.378048 40 7 0.457223 40 16 0.723459 40 13 0.6 0 0 13080 10801
2080 -1407.49 0.0205776 40 8 1.45036 40 6 0.791892 40 7 0.247373 40 8 0.0688954 40 9 0.117921 40 12 0.348162 40 7 0.140687 40 10 0.17504 40 12 0.6 0 0 13080 10645
2120 -1433.99 0.0183496 40 7 1.34123 40 8 0.320582 40 10 0.0947602 40 7 0.0705049 40 15 0.118563 40 10 0.337276 40 4 0.206873 40 10 0.110186 40 13 0.6 0 0 13080 10450
2160 -1405.76 0.0155052 40 12 1.42107 40 8 0.66953 40 7 0.245167 40 15 0.166132 40 14 0.13648 40 8 0.472205 40 9 0.158197 40 10 0.0481462 40 10 0.6 0 0 13080 10522
2200 -1391.16 0.0185814 40 7 1.09108 40 8 0.302004 40 8 0.243913 40 12 0.175694 40 11 0.109787 40 16 0.417732 40 7 0.224458 40 10 0.151235 40 15 0.6 0 0 13080 10614
2240 -1401.54 0.0131947 40 8 1.10483 40 10 0.407821 40 7 0.525634 40 10 0.0558694 40 8 0.167617 40 13 0.580009 40 7 0.251521 40 6 0.346722 40 11 0.6 0 0 13080 10789
2280 -1393.4 0.0150243 40 11 2.19997 40 9 0.879407 40 6 0.487364 40 12 0.112484 40 13 0.0951681 40 8 0.385453 40 6 0.318316 40 6 0.211874 40 13 0.6 0 0 13080 10186
2320 -1428.19 0.0159917 40 8 1.43062 40 11 0.775849 40 2 0.118268 40 9 0.181046 40 9 0.103764 40 11 0.558108 40 9 0.172174 40 6 1.19394 40 7 0.6 0 0 13080 10415
2360 -1443.15 0.0239919 40 12 1.00312 40 12 0.775994 40 13 0.464024 40 8 0.0627851 40 17 0.111311 40 18 0.296035 40 9 0.331401 40 8 0.258104 40 7 0.6 0 0 13080 10683
2400 -1444.46 0.0186261 40 9 1.72362 40 10 1.12004 40 8 0.386156 40 6 0.150171 40 17 0.0977804 40 12 0.526088 40 11 0.12935 40 11 0.0927071 40 18 0.6 0 0 13080 10639
2440 -1404.06 0.018619 40 6 1.8463 40 9 0.552698 40 7 0.247008 40 9 0.0569447 40 15 0.0769485 40 10 0.308505 40 10 0.244067 40 10 0.1448 40 15 0.6 0 0 13080 10573
2480 -1398.93 0.0244959 40 15 1.21394 40 13 0.601213 40 4 0.231621 40 10 0.12844 40 10 0.0842227 40 14 0.536464 40 4 0.295868 40 6 0.289726 40 14 0.6 0 0 13080 10473
2520 -1402.89 0.021495 40 7 1.54168 40 12 0.786217 40 12 0.216962 40 12 0.0224664 40 12 0.0909281 40 13 0.404735 40 9 0.164453 40 4 0.266989 40 7 0.6 0 0 13080 10496
2560 -1420.86 0.016412 40 11 1.2303 40 9 0.619948 40 7 0.722487 40 11 0.0346765 40 9 0.134976 40 9 0.366935 40 10 0.384039 40 9 0.22094 40 9 0.6 0 0 13080 10565
2600 -1397.11 0.0192857 40 11 1.70678 40 6 0.727502 40 6 0.189855 40 4 0.0390178 40 15 0.135093 40 7 0.505617 40 10 0.265857 40 2 0.0585079 40 7 0.6 0 0 13080 10501
2640 -1438.98 0.0255638 40 7 1.13566 40 7 0.619558 40 3 0.343883 40 10 0.0719703 40 12 0.0975407 40 8 0.415571 40 10 0.301651 40 11 0.0966252 40 18 0.6 0 0 13080 10501
2680 -1421.08 0.016544 40 9 1.52203 40 7 0.621315 40 6 0.170089 40 12 0.0991243 40 14 0.0574731 40 16 0.373562 40 8 0.217644 40 14 0.305886 40 12 0.6 0 0 13080 10578
2720 -1381.91 0.0209934 40 9 1.12622 40 6 0.149819 40 7 0.271405 40 13 0.247924 40 10 0.0789849 40 13 0.441804 40 9 0.108451 40 9 0.170201 40 17 0.6 0 0 13080 10605
2760 -1435.3 0.021037 40 3 0.948053 40 8 0.836948 40 12 0.527201 40 15 0.178469 40 13 0.13795 40 14 0.787819 40 8 0.48567 40 11 0.210522 40 13 0.6 0 0 13080 10684
2800 -1398.8 0.0245398 40 6 1.72897 40 9 0.982904 40 3 0.47909 40 11 0.129221 40 13 0.0959721 40 11 0.457665 40 13 0.0930092 40 12 0.37181 40 10 0.6 0 0 13080 10698
2840 -1434.94 0.0323049 40 3 1.1261 40 13 0.949021 40 11 0.0408531 40 11 0.219825 40 10 0.0272562 40 10 0.494699 40 9 0.227817 40 10 0.332074 40 15 0.6 0 0 13080 10719
2880 -1406.72 0.0174102 40 10 1.51505 40 10 0.614639 40 5 0.104635 40 11 0.108241 40 12 0.13272 40 16 0.506086 40 12 0.171304 40 4 0.275021 40 14 0.6 0 0 13080 10524
2920 -1421.75 0.0225516 40 8 1.59512 40 7 0.925937 40 9 0.160176 40 13 0.132772 40 8 0.0640442 40 9 0.554652 40 9 0.178348 40 13 0.419604 40 10 0.6 0 0 13080 10674
2960 -1418.7 0.0274078 40 6 1.13931 40 6 0.661622 40 9 0.622117 40 10 0.106201 40 10 0.16506 40 12 0.50715 40 12 0.182415 40 11 0.189864 40 15 0.6 0 0 13080 10689
3000 -1408.13 0.0210214 40 6 1.30551 40 6 0.451935 40 6 0.461636 40 15 0.163154 40 11 0.133501 40 13 0.498798 40 9 0.148514 40 7 0.388909 40 12 0.6 0 0 13080 10511
3040 -1433.03 0.0183957 40 9 1.49068 40 8 0.860831 40 6 0.201364 40 7 0.0694021 40 13 0.112635 40 6 0.613116 40 5 0.210295 40 8 0.381691 40 11 0.6 0 0 13080 10393
3080 -1416.67 0.0197303 40 7 1.12469 40 10 0.522522 40 10 0.127046 40 13 0.136378 40 7 0.0860041 40 10 0.542356 40 7 0.222886 40 12 0.516269 40 12 0.6 0 0 13080 10666
3120 -1404.66 0.0153882 40 10 1.38787 40 12 0.670384 40 8 0.209313 40 9 0.0950017 40 16 0.122305 40 12 0.46572 40 6 0.275089 40 10 0.351226 40 10 0.6 0 0 13080 10754
3160 -1421.62 0.0206055 40 10 1.53624 40 7 1.04106 40 10 0.197766 40 9 0.231247 40 13 0.107947 40 11 0.559339 40 9 0.108922 40 14 0.224924 40 11 0.6 0 0 13080 10497
3200 -1418.73 0.0179196 40 11 1.59285 40 7 0.395 40 7 0.282014 40 9 0.065666 40 14 0.0892925 40 14 0.340926 40 7 0.2721 40 11 0.527798 40 9 0.6 0 0 13080 10469
3240 -1414.63 0.0166017 40 10 1.70335 40 9 0.622499 40 7 0.182705 40 10 0.10974 40 10 0.107854 40 10 0.292227 40 9 0.283221 40 14 0.259553 40 13 0.6 0 0 13080 10439
3280 -1412.81 0.0231559 40 7 1.59282 40 8 0.600602 40 3 0.515526 40 11 0.0941104 40 14 0.107175 40 10 0.217656 40 7 0.246341 40 9 0.440736 40 11 0.6 0 0 13080 10531
3320 -1412.83 0.0194169 40 11 1.7261 40 7 0.748363 40 6 0.260007 40 17 0.183849 40 7 0.12751 40 16 0.420694 40 11 0.225102 40 8 0.550221 40 12 0.6 0 0 13080 10340
3360 -1440.05 0.0199848 40 10 0.88719 40 9 0.385133 40 9 0.0855952 40 12 0.0899642 40 13 0.24223 40 16 0.653607 40 8 0.184237 40 8 0.536074 40 11 0.6 0 0 13080 10683
3400 -1401.95 0.0178057 40 11 2.22645 40 11 1.09434 40 9 0.23864 40 8 0.0462765 40 20 0.147836 40 11 0.308942 40 12 0.243837 40 6 0.0794919 40 15 0.6 0 0 13080 10506
3440 -1430.94 0.0170186 40 10 1.31366 40 14 0.863735 40 8 0.424157 40 9 0.233783 40 9 0.1396 40 14 0.46459 40 9 0.247623 40 9 0.0852674 40 14 0.6 0 0 13080 10367
3480 -1435.2 0.0230086 40 10 1.04822 40 12 0.736324 40 6 0.739953 40 15 0.0939062 40 11 0.0886176 40 17 0.810296 40 10 0.215481 40 12 0.982441 40 6 0.6 0 0 13080 10818
3520 -1407.52 0.0186836 40 11 1.38254 40 10 0.466711 40 9 0.460356 40 14 0.0956113 40 20 0.0931654 40 9 0.243538 40 10 0.19246 40 7 0.179421 40 17 0.6 0 0 13080 10596
3560 -1405.22 0.0190382 40 12 1.39539 40 10 0.418942 40 10 0.239409 40 7 0.0750524 40 14 0.0652827 40 15 0.343317 40 12 0.199058 40 9 0.0933155 40 6 0.6 0 0 13080 10561
3600 -1438.24 0.0254623 40 8 0.949986 40 10 0.597957 40 8 0.290726 40 9 0.112868 40 14 0.0538251 40 14 0.492693 40 6 0.248886 40 13 0.393263 40 14 0.6 0 0 13080 10511
3640 -1414.64 0.0226616 40 9 1.43842 40 12 0.631398 40 11 0.219499 40 7 0.223788 40 11 0.188133 40 9 0.275849 40 9 0.352591 40 14 0.0669469 40 15 0.6 0 0 13080 10686
3680 -1421.71 0.0228635 40 10 1.26006 40 12 0.843488 40 9 0.298392 40 11 0.0819124 40 12 0.0874843 40 13 0.68511 40 5 0.221766 40 8 0.894616 40 10 0.6 0 0 13080 10630
3720 -1417.61 0.0200717 40 9 1.13033 40 19 0.279286 40 7 0.495072 40 10 0.0616845 40 15 0.0825445 40 14 0.541089 40 6 0.11908 40 10 0.0617176 40 15 0.6 0 0 13080 10686
3760 -1434.81 0.025029 40 4 1.17963 40 10 0.770362 40 12 0.443248 40 12 0.0743466 40 16 0.104735 40 13 0.485558 40 10 0.206596 40 8 0.565032 40 7 0.6 0 0 13080 10584
3800 -1430.4 0.021693 40 6 1.14376 40 9 0.437272 40 10 0.259269 40 12 0.216727 40 12 0.0525285 40 11 0.43674 40 5 0.191635 40 15 0.460819 40 12 0.6 0 0 13080 10545
3840 -1455.07 0.0236446 40 8 1.44575 40 13 0.635476 40 7 0.516131 40 7 0.0536267 40 9 0.0670324 40 19 0.342754 40 11 0.151896 40 8 0.342953 40 7 0.6 0 0 13080 10681
3880 -1428.47 0.0225912 40 5 1.52813 40 9 1.10901 40 14 0.655963 40 9 0.0898126 40 9 0.072722 40 9 0.455943 40 7 0.478177 40 8 0.136453 40 10 0.6 0 0 13080 10625
3920 -1428.17 0.016109 40 8 0.878098 40 11 0.312074 40 5 0.709729 40 13 0.174852 40 10 0.129084 40 10 0.594905 40 11 0.514924 40 9 0.169245 40 13 0.6 0 0 13080 10585
3960 -1407.26 0.0255307 40 6 1.34983 40 9 0.615799 40 10 0.0940005 40 10 0.191647 40 9 0.12764 40 10 0.227889 40 10 0.108332 40 9 0.177042 40 12 0.6 0 0 13080 10792
4000 -1429.95 0.0190829 40 8 1.42582 40 10 0.735155 40 12 0.103668 40 15 0.1147 40 13 0.100991 40 9 0.532468 40 12 0.287687 40 9 0.320787 40 11 0.6 0 0 13080 10574
4040 -1420.68 0.0177847 40 17 0.943242 40 11 0.418592 40 7 0.260533 40 11 0.0467437 40 13 0.214371 40 12 0.682296 40 11 0.324127 40 8 0.407043 40 10 0.6 0 0 13080 10534
4080 -1416.74 0.0173002 40 10 1.62883 40 8 0.379573 40 9 0.555947 40 8 0.0347704 40 17 0.0882346 40 16 0.350312 40 4 0.31516 40 8 1.06131 40 13 0.6 0 0 13080 10547
4120 -1405.83 0.0231215 40 8 1.5577 40 6 0.527956 40 2 0.250875 40 8 0.16007 40 12 0.0779701 40 10 0.342619 40 7 0.145485 40 8 0.897686 40 13 0.6 0 0 13080 10519
4160 -1411.32 0.0103535 40 10 1.46089 40 6 0.560309 40 5 0.489268 40 6 0.159346 40 13 0.197903 40 8 0.430462 40 12 0.278808 40 10 0.311678 40 13 0.6 0 0 13080 10381
4200 -1418.1 0.0224426 40 15 2.1903 40 7 1.25936 40 7 0.287216 40 7 0.0730818 40 10 0.0497458 40 12 0.418788 40 5 0.123887 40 8 0.507681 40 12 0.6 0 0 13080 10345
