iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSAV rSAV_p rSAV_a rSAVI rSAVI_p rSAVI_a rSAI rSAI_p rSAI_a rSC rSC_p rSC_a rSCI rSCI_p rSCI_a rInfVac rInfVac_p rInfVac_a rAsymptomatic rAsymptomatic_p rAsymptomatic_a data_p data_a
0 -2790.17 0.0002 0 0 0.2 0 0 0.5 0 0 0.2 0 0 0.6 0 0 0.3 0 0 1.5 0 0 0.8 0 0 0.3 0 0 0.6 0 0 0 0
10 -2170.64 0.000907322 10 5 0.350234 10 1 0.350399 10 1 0.515783 10 3 0.198443 10 4 0.864592 10 2 1.42359 10 1 0.8 10 0 0.264123 10 3 0.6 0 0 4820 3768
20 -2172.59 0.00993312 10 5 0.31865 10 3 0.399646 10 4 0.515783 10 0 0.460292 10 5 0.472792 10 2 1.93564 10 2 0.70389 10 1 0.0362756 10 6 0.6 0 0 4820 3841
30 -2202.71 0.0145559 10 2 0.388778 10 2 0.296213 10 4 0.515783 10 0 0.245917 10 5 0.533196 10 1 0.707165 10 4 0.123676 10 2 0.0122474 10 8 0.6 0 0 4820 4028
40 -2159.64 0.0152285 10 1 0.439734 10 1 0.530222 10 4 0.290462 10 3 0.084544 10 4 0.202166 10 5 0.677493 10 4 0.310021 10 3 0.0433718 10 7 0.6 0 0 4820 4118
50 -2175.12 0.0135122 10 1 0.905726 10 3 0.744487 10 2 0.15162 10 2 0.0857585 10 4 0.0800758 10 2 0.654569 10 3 0.141589 10 2 0.172505 10 5 0.6 0 0 4820 4039
60 -2132.66 0.0118741 10 2 0.87087 10 1 0.620239 10 1 0.230194 10 1 0.062831 10 3 0.169617 10 1 0.485195 10 2 0.134867 10 1 0.0303457 10 5 0.6 0 0 4820 3972
70 -2138.61 0.0120577 10 2 0.898206 10 2 0.537751 10 1 0.26554 10 2 0.0761372 10 2 0.182636 10 3 0.583324 10 2 0.180766 10 2 0.128705 10 6 0.6 0 0 4820 3980
80 -2185.77 0.0120577 10 0 0.851816 10 1 0.822027 10 3 0.139858 10 3 0.101073 10 4 0.0922566 10 2 0.583324 10 0 0.172394 10 1 0.0308828 10 8 0.6 0 0 4820 4027
90 -2149.62 0.0129546 10 4 0.851816 10 0 0.946404 10 1 0.160617 10 2 0.0908528 10 2 0.158214 10 4 0.583324 10 0 0.205881 10 1 0.178484 10 7 0.6 0 0 4820 4021
100 -2170.4 0.0133581 10 4 0.851816 10 0 0.649691 10 5 0.0652729 10 6 0.0646988 10 4 0.102802 10 3 0.438424 10 2 0.081329 10 3 0.0979944 10 6 0.6 0 0 4820 3992
110 -2110.69 0.0133581 10 0 0.949784 10 2 0.66491 10 1 0.26788 10 5 0.105556 10 5 0.112505 10 4 0.438424 10 0 0.163156 10 1 0.0184018 10 6 0.6 0 0 4820 4043
120 -2163.04 0.0119259 10 3 0.813899 10 4 0.392171 10 6 0.264933 10 2 0.162762 10 5 0.0913573 10 3 0.471315 10 2 0.132548 10 4 0.0312832 10 8 0.6 0 0 4820 3954
130 -2130.93 0.0157899 10 1 0.813899 10 0 0.625695 10 1 0.0989858 10 6 0.111601 10 5 0.126914 10 1 0.662474 10 1 0.0964364 10 2 0.0247475 10 5 0.6 0 0 4820 4021
140 -2133.24 0.0149955 10 2 0.750504 10 2 0.79516 10 1 0.316386 10 3 0.0418263 10 4 0.117087 10 7 0.662474 10 0 0.253855 10 3 0.203078 10 6 0.6 0 0 4820 4066
150 -2139.88 0.0120892 10 2 0.935959 10 2 0.906565 10 2 0.118116 10 2 0.0526576 10 7 0.0898672 10 4 0.512379 10 2 0.113271 10 2 0.356636 10 5 0.6 0 0 4820 4012
160 -2156.92 0.0120892 10 0 0.914279 10 2 0.767462 10 3 0.158393 10 2 0.065668 10 5 0.106046 10 3 0.509485 10 3 0.168308 10 3 0.120754 10 4 0.6 0 0 4820 4010
