iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSAV rSAV_p rSAV_a rSAVI rSAVI_p rSAVI_a rSAI rSAI_p rSAI_a rSC rSC_p rSC_a rSCI rSCI_p rSCI_a rInfVac rInfVac_p rInfVac_a rAsymptomatic rAsymptomatic_p rAsymptomatic_a data_p data_a
0 -2486.11 0.004 0 0 0.5 0 0 1 0 0 0.3 0 0 0.4 0 0 0.9 0 0 0.8 0 0 1 0 0 0.5 0 0 0.6 0 0 0 0
10 -2159.08 0.0151337 10 4 0.648555 10 3 0.45738 10 2 0.168942 10 1 0.0537384 10 5 0.180464 10 3 0.759248 10 1 0.438802 10 1 0.0588241 10 5 0.6 0 0 4820 4053
20 -2157.58 0.0111999 10 2 0.590069 10 3 0.415425 10 3 0.573008 10 3 0.223471 10 5 0.217303 10 4 0.834086 10 1 0.431728 10 3 0.0437357 10 3 0.6 0 0 4820 3987
30 -2160.63 0.0114548 10 1 0.65185 10 1 0.719762 10 5 0.573008 10 0 0.119392 10 5 0.295495 10 2 0.788618 10 1 0.321991 10 1 0.014766 10 8 0.6 0 0 4820 3971
40 -2148.52 0.0127042 10 3 0.65185 10 0 0.731321 10 3 0.268655 10 2 0.0850702 10 2 0.11204 10 5 0.808696 10 1 0.174641 10 2 0.0522913 10 7 0.6 0 0 4820 3994
50 -2182.79 0.0143966 10 1 0.824268 10 2 0.717242 10 1 0.25738 10 3 0.107516 10 2 0.113256 10 1 0.460226 10 2 0.174641 10 0 0.207981 10 5 0.6 0 0 4820 4036
60 -2145.5 0.0153605 10 1 0.792547 10 1 0.592994 10 1 0.25738 10 0 0.0931846 10 3 0.113256 10 0 0.50303 10 1 0.166349 10 1 0.0365863 10 5 0.6 0 0 4820 4014
70 -2149.38 0.0144551 10 1 0.817424 10 2 0.510507 10 1 0.228905 10 1 0.112919 10 2 0.131539 10 1 0.604766 10 2 0.222963 10 2 0.155174 10 6 0.6 0 0 4820 4053
80 -2194.5 0.0129089 10 1 0.616549 10 2 0.794782 10 3 0.120562 10 3 0.0961376 10 4 0.0980627 10 4 0.604766 10 0 0.322597 10 3 0.0137107 10 9 0.6 0 0 4820 4087
90 -2158.87 0.013869 10 4 0.626001 10 2 0.794782 10 0 0.138457 10 2 0.0864168 10 2 0.2047 10 5 0.615826 10 2 0.322597 10 0 0.0776147 10 7 0.6 0 0 4820 4084
100 -2191.55 0.014301 10 4 0.626001 10 0 0.498069 10 5 0.496976 10 5 0.081538 10 1 0.133007 10 3 0.5809 10 1 0.103826 10 2 0.0267038 10 6 0.6 0 0 4820 4049
110 -2129.99 0.0159853 10 1 0.725588 10 1 0.513289 10 1 0.253946 10 3 0.133029 10 5 0.0903971 10 3 0.5809 10 0 0.208288 10 1 0.0165384 10 6 0.6 0 0 4820 4096
120 -2162.78 0.0128316 10 3 0.880748 10 3 0.315735 10 5 0.251152 10 2 0.11218 10 7 0.105269 10 1 0.62448 10 2 0.169213 10 4 0.0281155 10 8 0.6 0 0 4820 3980
130 -2123.66 0.0128316 10 0 0.880748 10 0 0.549259 10 1 0.093837 10 6 0.132832 10 6 0.150066 10 3 0.62448 10 0 0.071732 10 3 0.0222416 10 5 0.6 0 0 4820 3974
140 -2132.33 0.0133297 10 3 0.709465 10 3 0.718724 10 1 0.344923 10 2 0.0312418 10 5 0.138447 10 7 0.695232 10 1 0.243128 10 2 0.182514 10 6 0.6 0 0 4820 4041
150 -2141.16 0.0156219 10 2 0.884778 10 2 0.830129 10 2 0.12877 10 2 0.0377454 10 6 0.106261 10 4 0.537715 10 2 0.108484 10 2 0.320523 10 5 0.6 0 0 4820 4002
160 -2154 0.0156219 10 0 0.864284 10 2 0.691026 10 3 0.172679 10 2 0.0653851 10 5 0.0717331 10 2 0.534678 10 3 0.161196 10 3 0.108526 10 4 0.6 0 0 4820 4037
170 -2104.8 0.00905652 10 4 1.04877 10 2 0.765081 10 5 0.365636 10 1 0.0849078 10 6 0.162375 10 3 0.534678 10 0 0.161196 10 0 0.00886103 10 7 0.6 0 0 4820 3998
