iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSAV rSAV_p rSAV_a rSAVI rSAVI_p rSAVI_a rSAI rSAI_p rSAI_a rSC rSC_p rSC_a rSCI rSCI_p rSCI_a rInfVac rInfVac_p rInfVac_a rAsymptomatic rAsymptomatic_p rAsymptomatic_a data_p data_a
280 -1718.07 0.00972605 10 2 0.961313 10 2 0.839151 10 3 0.128565 10 1 0.0695087 10 3 0.17366 10 1 0.476849 10 0 0.199462 10 1 0.406726 10 3 0.6 0 0 3860 3197
290 -1724.94 0.01207 10 3 0.818566 10 2 0.399272 10 1 0.271853 10 2 0.131964 10 4 0.102733 10 3 0.443985 10 2 0.160214 10 3 0.177482 10 3 0.6 0 0 3860 3176
300 -1724.01 0.0123376 10 2 0.699819 10 2 0.399272 10 0 0.0716287 10 2 0.153276 10 1 0.146509 10 1 0.560266 10 3 0.160214 10 0 0.351412 10 3 0.6 0 0 3860 3170
310 -1742.01 0.0103902 10 3 0.699819 10 0 0.582893 10 2 0.303872 10 3 0.106023 10 2 0.283327 10 4 0.775069 10 3 0.230277 10 1 0.515524 10 2 0.6 0 0 3860 3162
320 -1743.03 0.0113163 10 4 0.685195 10 1 0.795537 10 5 0.281398 10 4 0.116842 10 7 0.192387 10 2 0.579528 10 1 0.294803 10 4 0.209185 10 8 0.6 0 0 3860 3159
330 -1743.88 0.0169607 10 2 0.764401 10 4 0.892559 10 4 0.16218 10 2 0.149905 10 3 0.187725 10 5 0.521116 10 1 0.346757 10 2 0.102725 10 5 0.6 0 0 3860 3213
340 -1725.45 0.0113119 10 2 0.818988 10 2 0.454462 10 2 0.182124 10 3 0.020524 10 4 0.213655 10 4 0.690667 10 1 0.129307 10 2 0.191508 10 3 0.6 0 0 3860 3197
350 -1763.3 0.0151618 10 1 0.818988 10 0 1.20593 10 4 0.118705 10 3 0.0589332 10 5 0.0666572 10 2 0.723996 10 1 0.326915 10 3 0.140781 10 5 0.6 0 0 3860 3216
360 -1725.19 0.012669 10 4 1.00513 10 2 0.998442 10 1 0.270722 10 2 0.0670739 10 6 0.102519 10 3 0.555588 10 2 0.342497 10 2 0.145216 10 5 0.6 0 0 3860 3215
370 -1719.09 0.00895441 10 2 1.00513 10 0 0.726049 10 2 0.109065 10 2 0.0345928 10 4 0.134971 10 3 0.490995 10 2 0.119424 10 1 0.0935105 10 5 0.6 0 0 3860 3201
380 -1731.19 0.00854611 10 2 1.38839 10 2 1.05785 10 2 0.127138 10 2 0.104252 10 5 0.134971 10 0 0.490995 10 0 0.119424 10 0 0.298224 10 4 0.6 0 0 3860 3094
