iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSAV rSAV_p rSAV_a rSAVI rSAVI_p rSAVI_a rSAI rSAI_p rSAI_a rSC rSC_p rSC_a rSCI rSCI_p rSCI_a rInfVac rInfVac_p rInfVac_a rAsymptomatic rAsymptomatic_p rAsymptomatic_a data_p data_a
0 -2790.17 0.0002 0 0 0.2 0 0 0.5 0 0 0.2 0 0 0.6 0 0 0.3 0 0 1.5 0 0 0.8 0 0 0.3 0 0 0.6 0 0 0 0
10 -2170.74 0.000907322 10 5 0.350234 10 1 0.350399 10 1 0.515783 10 3 0.198443 10 4 0.864592 10 2 1.42359 10 1 0.8 10 0 0.327819 10 4 0.6 0 0 4820 3768
20 -2172.34 0.00993312 10 5 0.31865 10 3 0.399646 10 4 0.557483 10 2 0.460292 10 5 0.472792 10 2 1.93564 10 2 0.70389 10 1 0.243733 10 3 0.6 0 0 4820 3845
30 -2200.86 0.0145559 10 2 0.388778 10 2 0.296213 10 4 0.557483 10 0 0.060462 10 6 0.533196 10 1 0.707165 10 4 0.123676 10 2 0.499046 10 5 0.6 0 0 4820 4025
40 -2168.32 0.0152285 10 1 0.388778 10 0 0.70599 10 5 0.261376 10 2 0.0894075 10 3 0.202166 10 5 1.07871 10 3 0.310021 10 3 0.243899 10 5 0.6 0 0 4820 4122
50 -2193.59 0.0152285 10 0 0.507457 10 4 0.920254 10 2 0.250406 10 3 0.121622 10 5 0.204362 10 1 0.851927 10 1 0.280906 10 1 0.68237 10 2 0.6 0 0 4820 4101
60 -2165.44 0.0162481 10 1 0.569274 10 2 0.796006 10 1 0.487801 10 1 0.10541 10 3 0.188202 10 2 0.631485 10 2 0.26757 10 1 0.330282 10 2 0.6 0 0 4820 4071
70 -2159.35 0.0152903 10 1 0.638253 10 3 0.713519 10 1 0.0844771 10 1 0.127734 10 2 0.198717 10 5 0.569237 10 3 0.237823 10 1 0.328024 10 3 0.6 0 0 4820 4095
80 -2197.21 0.0136548 10 1 0.638253 10 0 0.787699 10 4 0.139789 10 3 0.108751 10 4 0.172124 10 5 0.569237 10 0 0.344097 10 3 0.534657 10 6 0.6 0 0 4820 4122
90 -2158.98 0.0146704 10 4 0.648038 10 2 0.787699 10 0 0.160538 10 2 0.0977546 10 2 0.189187 10 6 0.579647 10 2 0.344097 10 0 0.199242 10 1 0.6 0 0 4820 4069
100 -2184.69 0.0137449 10 3 0.648038 10 0 0.490986 10 5 0.576231 10 5 0.0696138 10 4 0.122927 10 3 0.546773 10 1 0.110746 10 2 0.274812 10 1 0.6 0 0 4820 4026
110 -2129.77 0.0153637 10 1 0.751131 10 1 0.506205 10 1 0.294444 10 3 0.113575 10 5 0.0835464 10 3 0.546773 10 0 0.22217 10 1 0.360415 10 1 0.6 0 0 4820 4087
120 -2172.05 0.0130186 10 4 0.643667 10 4 0.233466 10 6 0.291204 10 2 0.175127 10 5 0.103695 10 4 0.587793 10 2 0.18049 10 4 0.633428 10 5 0.6 0 0 4820 3996
130 -2139.65 0.0149216 10 2 0.643667 10 0 0.466989 10 1 0.108802 10 6 0.120079 10 5 0.144053 10 1 0.826194 10 1 0.0765126 10 3 0.272169 10 3 0.6 0 0 4820 4044
140 -2144.87 0.0155008 10 3 0.593532 10 2 0.636455 10 1 0.466653 10 3 0.0906828 10 6 0.1329 10 7 0.826194 10 0 0.259332 10 2 0.549167 10 5 0.6 0 0 4820 4077
150 -2145.84 0.0139707 10 2 0.740198 10 2 0.74786 10 2 0.0523515 10 2 0.147689 10 4 0.102003 10 4 0.639005 10 2 0.115714 10 2 0.667234 10 3 0.6 0 0 4820 4034
160 -2161.24 0.0139707 10 0 0.723052 10 2 0.608757 10 3 0.194727 10 3 0.085272 10 4 0.120367 10 3 0.635396 10 3 0.171939 10 3 0.393981 10 4 0.6 0 0 4820 4046
170 -2109.49 0.0126579 10 2 0.877388 10 2 0.392068 10 4 0.209344 10 3 0.0741606 10 4 0.100852 10 5 0.516022 10 1 0.0793802 10 1 0.217512 10 5 0.6 0 0 4820 4059
180 -2132.56 0.0112358 10 1 0.941869 10 3 0.70117 10 1 0.214177 10 2 0.0998299 10 5 0.0766941 10 2 0.516022 10 0 0.155626 10 2 0.25346 10 4 0.6 0 0 4820 3983
190 -2146.99 0.00938117 10 1 0.95367 10 2 0.68274 10 1 0.251028 10 1 0.0909694 10 2 0.156897 10 4 0.516022 10 0 0.156062 10 1 0.522266 10 1 0.6 0 0 4820 3877
200 -2148.86 0.0130169 10 2 0.95367 10 0 0.68274 10 0 0.251028 10 0 0.0707304 10 6 0.122797 10 5 0.431197 10 1 0.200372 10 2 0.173788 10 3 0.6 0 0 4820 3949
210 -2171.74 0.0117082 10 3 1.17338 10 2 0.741637 10 4 0.0690258 10 1 0.042003 10 4 0.0926469 10 4 0.455417 10 3 0.152434 10 3 0.533076 10 1 0.6 0 0 4820 3979
220 -2137.3 0.0120428 10 1 1.03026 10 1 0.484635 10 3 0.288658 10 2 0.0495419 10 5 0.102607 10 1 0.455417 10 0 0.062907 10 3 0.263461 10 5 0.6 0 0 4820 3951
230 -2170.18 0.0120428 10 0 1.04472 10 2 0.655294 10 1 0.0927226 10 1 0.101839 10 4 0.0650853 10 4 0.499478 10 1 0.0432753 10 4 0.394058 10 5 0.6 0 0 4820 3970
240 -2141.86 0.0123383 10 2 1.04472 10 0 0.66041 10 2 0.0499371 10 2 0.0280986 10 5 0.0650853 10 0 0.392101 10 1 0.224639 10 4 0.405288 10 1 0.6 0 0 4820 3938
250 -2132.1 0.0106187 10 1 0.881711 10 2 0.639362 10 1 0.408689 10 4 0.159541 10 7 0.101041 10 3 0.590633 10 1 0.177108 10 1 0.405288 10 0 0.6 0 0 4820 3955
260 -2150.2 0.0099161 10 2 0.768276 10 3 0.422492 10 1 0.209474 10 1 0.0667645 10 3 0.138478 10 5 0.619537 10 2 0.404472 10 2 0.282908 10 4 0.6 0 0 4820 3931
270 -2158.33 0.0121007 10 2 0.731595 10 2 0.694645 10 1 0.150733 10 4 0.0550518 10 5 0.129178 10 4 0.620964 10 1 0.379399 10 2 0.735415 10 1 0.6 0 0 4820 3966
280 -2166.45 0.0121007 10 0 0.89211 10 2 0.699435 10 1 0.337675 10 2 0.0291541 10 7 0.133323 10 1 0.4726 10 1 0.169988 10 2 0.588924 10 5 0.6 0 0 4820 4031
290 -2166.45 0.0113267 10 1 0.967373 10 1 0.806592 10 3 0.166613 10 4 0.0719266 10 6 0.11126 10 2 0.605197 10 1 0.169988 10 0 0.334829 10 3 0.6 0 0 4820 3963
300 -2151.64 0.0112088 10 2 0.791154 10 3 1.03853 10 4 0.274775 10 2 0.0974574 10 4 0.11126 10 0 0.530017 10 2 0.148589 10 1 0.463539 10 1 0.6 0 0 4820 4042
310 -2144.6 0.0121354 10 4 0.753546 10 2 0.490758 10 2 0.199903 10 5 0.139244 10 5 0.0781049 10 1 0.657754 10 1 0.167318 10 1 0.563422 10 5 0.6 0 0 4820 3957
320 -2140.13 0.0136904 10 2 0.753546 10 0 0.579007 10 1 0.25961 10 2 0.0870532 10 3 0.133954 10 2 0.615804 10 1 0.200389 10 3 0.373634 10 3 0.6 0 0 4820 3955
330 -2093.37 0.0109332 10 4 0.98034 10 2 0.576258 10 3 0.277182 10 3 0.0741401 10 4 0.0894814 10 1 0.464845 10 2 0.262684 10 1 0.477995 10 4 0.6 0 0 4820 3974
340 -2116.95 0.0109332 10 0 0.847207 10 6 0.821909 10 2 0.277182 10 0 0.0815328 10 4 0.164751 10 1 0.52612 10 3 0.307895 10 5 0.231776 10 5 0.6 0 0 4820 3918
350 -2141.99 0.0118842 10 1 0.929458 10 1 0.821909 10 0 0.277182 10 0 0.0713093 10 4 0.125155 10 1 0.45581 10 1 0.120744 10 3 0.547325 10 3 0.6 0 0 4820 3991
360 -2143.8 0.0112081 10 1 0.883382 10 2 0.484917 10 3 0.175088 10 2 0.121148 10 3 0.125155 10 0 0.45581 10 0 0.153793 10 1 0.563828 10 4 0.6 0 0 4820 3981
370 -2162.1 0.0127463 10 2 0.87506 10 1 0.757341 10 3 0.0785795 10 3 0.0438823 10 4 0.125155 10 0 0.345047 10 3 0.153793 10 0 0.160467 10 4 0.6 0 0 4820 4014
380 -2155.47 0.011962 10 2 0.979044 10 4 0.763041 10 1 0.262323 10 2 0.0582347 10 4 0.124941 10 3 0.513835 10 1 0.0606883 10 2 0.732076 10 3 0.6 0 0 4820 4047
