iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSAV rSAV_p rSAV_a rSAVI rSAVI_p rSAVI_a rSAI rSAI_p rSAI_a rSC rSC_p rSC_a rSCI rSCI_p rSCI_a rInfVac rInfVac_p rInfVac_a rAsymptomatic rAsymptomatic_p rAsymptomatic_a data_p data_a
530 -2115.37 0.0101498 10 0 0.905459 10 2 0.752909 10 3 0.343811 10 1 0.211867 10 3 0.110073 10 4 0.506777 10 0 0.2443 10 1 0.185936 10 5 0.6 0 0 4820 3968
540 -2150.31 0.0107842 10 1 0.993964 10 2 0.636463 10 1 0.115741 10 2 0.0397054 10 5 0.0805987 10 1 0.464595 10 1 0.2443 10 0 0.316052 10 3 0.6 0 0 4820 3954
550 -2131.59 0.011782 10 3 0.87456 10 3 0.69721 10 1 0.364144 10 3 0.161047 10 3 0.0801538 10 5 0.464595 10 0 0.161776 10 2 0.316052 10 0 0.6 0 0 4820 3976
560 -2107.53 0.0131584 10 2 0.784154 10 3 0.605974 10 1 0.267486 10 2 0.0482667 10 4 0.138095 10 3 0.586492 10 2 0.147931 10 1 0.640827 10 2 0.6 0 0 4820 3939
570 -2152.44 0.0138842 10 1 0.92568 10 1 0.605974 10 0 0.212531 10 5 0.0450602 10 2 0.0794336 10 3 0.586492 10 0 0.227917 10 2 0.147176 10 4 0.6 0 0 4820 4023
580 -2150.88 0.0119145 10 3 1.13911 10 4 0.773758 10 1 0.1947 10 2 0.0661177 10 3 0.108189 10 5 0.597027 10 1 0.155973 10 2 0.316264 10 5 0.6 0 0 4820 3966
590 -2152.61 0.0129346 10 3 0.787245 10 3 0.957908 10 2 0.316011 10 1 0.0357543 10 4 0.108189 10 0 0.598713 10 2 0.198436 10 1 0.308506 10 4 0.6 0 0 4820 4010
600 -2127.56 0.0122371 10 2 0.787245 10 0 0.957908 10 0 0.381376 10 2 0.0500234 10 8 0.112505 10 5 0.598713 10 0 0.259847 10 4 0.245296 10 5 0.6 0 0 4820 4016
610 -2117.65 0.0107171 10 1 0.946092 10 3 0.998683 10 3 0.0769475 10 2 0.0299774 10 5 0.104199 10 3 0.472922 10 1 0.230242 10 5 0.682024 10 3 0.6 0 0 4820 4026
620 -2162.96 0.012188 10 1 0.946092 10 0 1.01636 10 1 0.165505 10 2 0.0666854 10 4 0.132367 10 2 0.479475 10 1 0.135935 10 2 0.435261 10 4 0.6 0 0 4820 3946
630 -2126.23 0.0124379 10 1 0.946092 10 0 0.430474 10 2 0.159142 10 1 0.0442011 10 3 0.0957061 10 1 0.382865 10 3 0.0772782 10 2 0.261221 10 4 0.6 0 0 4820 3983
640 -2143.02 0.0132576 10 1 0.710811 10 6 0.663968 10 3 0.151928 10 1 0.068295 10 4 0.163252 10 4 0.487778 10 1 0.103898 10 1 0.97212 10 2 0.6 0 0 4820 3959
650 -2143.41 0.0137149 10 1 0.762816 10 1 0.945438 10 1 0.135385 10 2 0.065209 10 4 0.148762 10 1 0.650022 10 2 0.247526 10 2 0.289508 10 5 0.6 0 0 4820 4002
660 -2179.27 0.0129242 10 2 0.762816 10 0 1.23043 10 2 0.501402 10 2 0.0860477 10 3 0.0806153 10 2 0.38672 10 1 0.247526 10 0 0.532621 10 4 0.6 0 0 4820 3957
670 -2151.44 0.0119418 10 3 0.91247 10 1 0.690457 10 2 0.262885 10 2 0.0828287 10 3 0.105393 10 2 0.38672 10 0 0.247526 10 0 0.202672 10 2 0.6 0 0 4820 4012
680 -2179.92 0.0119418 10 0 0.766388 10 2 0.649719 10 1 0.115397 10 3 0.0862377 10 4 0.119917 10 1 0.539205 10 2 0.254306 10 3 0.486722 10 3 0.6 0 0 4820 4001
690 -2153.43 0.0149345 10 2 0.608621 10 3 0.73578 10 3 0.257028 10 1 0.0878555 10 4 0.138087 10 3 0.52165 10 3 0.229221 10 2 0.474787 10 1 0.6 0 0 4820 4070
700 -2167.27 0.0131409 10 4 0.849785 10 2 0.640269 10 1 0.31505 10 4 0.0417627 10 6 0.0625794 10 3 0.538721 10 2 0.142952 10 3 0.431455 10 6 0.6 0 0 4820 4022
710 -2124.53 0.0140835 10 1 0.744893 10 4 0.474641 10 1 0.122176 10 1 0.0719563 10 6 0.123768 10 2 0.666116 10 1 0.274132 10 3 0.292846 10 3 0.6 0 0 4820 4037
720 -2140.14 0.0140835 10 0 0.678286 10 1 0.569225 10 2 0.151766 10 1 0.162955 10 3 0.123768 10 0 0.694884 10 1 0.115651 10 2 0.206943 10 3 0.6 0 0 4820 4002
730 -2177.36 0.0119741 10 2 0.77798 10 3 0.477475 10 3 0.196167 10 2 0.128876 10 3 0.0630009 10 3 0.372158 10 2 0.138844 10 2 0.35978 10 3 0.6 0 0 4820 4041
740 -2149.92 0.0160595 10 3 0.620717 10 4 0.507273 10 1 0.144824 10 3 0.0886421 10 4 0.113885 10 5 0.725145 10 3 0.161182 10 5 0.658967 10 1 0.6 0 0 4820 4006
750 -2185.59 0.0144949 10 3 0.620717 10 0 0.889461 10 3 0.163795 10 1 0.0880241 10 5 0.0959023 10 4 0.585009 10 2 0.306446 10 3 0.450973 10 2 0.6 0 0 4820 4072
760 -2130.13 0.0143966 10 1 0.941571 10 2 0.533991 10 1 0.204015 10 2 0.0910699 10 3 0.0937164 10 4 0.316501 10 3 0.0854425 10 4 0.655588 10 3 0.6 0 0 4820 4075
770 -2155.13 0.0113681 10 2 0.941571 10 0 0.291763 10 2 0.31293 10 4 0.0614307 10 4 0.129905 10 2 0.505982 10 1 0.188215 10 2 0.390088 10 1 0.6 0 0 4820 4046
780 -2151.17 0.0125399 10 2 0.661104 10 3 0.109588 10 4 0.202807 10 3 0.108288 10 2 0.126375 10 2 0.553406 10 3 0.188215 10 0 0.163271 10 4 0.6 0 0 4820 3982
790 -2161.29 0.0117418 10 2 0.788146 10 1 0.571482 10 4 0.183565 10 2 0.0591903 10 4 0.135239 10 2 0.582401 10 1 0.300445 10 3 0.543615 10 2 0.6 0 0 4820 3971
800 -2140.57 0.00953476 10 4 1.01374 10 2 0.608678 10 1 0.146002 10 4 0.0794111 10 5 0.135257 10 1 0.423825 10 2 0.192947 10 4 0.280366 10 3 0.6 0 0 4820 3971
810 -2141.77 0.00953476 10 0 0.945031 10 1 0.772048 10 2 0.27988 10 2 0.0452701 10 4 0.160408 10 3 0.487176 10 5 0.193037 10 2 0.216811 10 2 0.6 0 0 4820 3935
820 -2141.63 0.0103987 10 1 0.94983 10 2 0.983593 10 1 0.194918 10 2 0.0828057 10 4 0.12055 10 1 0.487176 10 0 0.193037 10 0 0.540688 10 5 0.6 0 0 4820 3913
830 -2131.01 0.010554 10 3 0.946357 10 5 0.958428 10 4 0.276808 10 2 0.0911383 10 6 0.114763 10 2 0.776542 10 3 0.148152 10 2 0.465572 10 3 0.6 0 0 4820 3928
840 -2139.86 0.0133616 10 2 0.54492 10 1 0.410741 10 2 0.101162 10 5 0.0891275 10 2 0.119966 10 4 0.776542 10 0 0.169626 10 1 0.267251 10 4 0.6 0 0 4820 4040
850 -2156.72 0.0133616 10 0 0.820262 10 2 0.716635 10 3 0.267266 10 3 0.078507 10 4 0.178427 10 4 0.504706 10 2 0.228727 10 3 0.319509 10 3 0.6 0 0 4820 3975
860 -2149.87 0.00975209 10 5 0.691561 10 1 0.510737 10 1 0.219571 10 1 0.0685742 10 2 0.1531 10 3 0.663008 10 4 0.228727 10 0 1.1575 10 3 0.6 0 0 4820 3953
870 -2128.26 0.0140124 10 4 0.666477 10 2 0.465487 10 2 0.248611 10 1 0.0597219 10 3 0.144057 10 3 0.768787 10 3 0.119082 10 3 0.501075 10 1 0.6 0 0 4820 3942
880 -2136.62 0.0131693 10 1 0.811883 10 2 0.771513 10 5 0.432297 10 1 0.0767161 10 5 0.0677553 10 1 0.52977 10 3 0.107745 10 3 0.241728 10 2 0.6 0 0 4820 4011
890 -2135.24 0.0131693 10 0 1.05362 10 3 0.771513 10 0 0.0597141 10 3 0.0214483 10 5 0.119514 10 3 0.624805 10 2 0.185893 10 2 0.53535 10 1 0.6 0 0 4820 3989
900 -2142.55 0.0119074 10 4 0.820779 10 2 0.708731 10 2 0.213129 10 3 0.0719231 10 6 0.119514 10 0 0.618809 10 1 0.243013 10 2 0.347209 10 5 0.6 0 0 4820 3981
910 -2153.49 0.0161874 10 2 0.942827 10 2 0.426937 10 2 0.177027 10 1 0.105022 10 4 0.0702709 10 3 0.521442 10 1 0.0755714 10 3 0.340951 10 6 0.6 0 0 4820 4055
920 -2120.95 0.0117221 10 2 0.891092 10 2 0.958515 10 3 0.0909161 10 2 0.145892 10 4 0.110227 10 2 0.525905 10 4 0.11682 10 5 0.292261 10 3 0.6 0 0 4820 4014
930 -2169.48 0.0111206 10 1 0.96266 10 1 0.94313 10 1 0.0909161 10 0 0.0545317 10 4 0.154158 10 4 0.452407 10 1 0.111755 10 3 0.275386 10 3 0.6 0 0 4820 3975
940 -2159.76 0.0111206 10 0 1.11539 10 2 0.562472 10 2 0.251256 10 4 0.0780185 10 5 0.0763806 10 5 0.382242 10 2 0.080263 10 1 0.459397 10 2 0.6 0 0 4820 4033
950 -2153.59 0.0151735 10 3 1.09072 10 3 0.535409 10 1 0.137912 10 2 0.0569986 10 1 0.0763806 10 0 0.320747 10 1 0.100536 10 3 0.213783 10 2 0.6 0 0 4820 3958
960 -2201.13 0.0147393 10 2 0.801894 10 2 0.649017 10 2 0.12356 10 3 0.0965816 10 5 0.0660017 10 2 0.421401 10 3 0.178407 10 2 0.721344 10 2 0.6 0 0 4820 3957
970 -2153.64 0.010795 10 3 0.882042 10 3 0.722491 10 5 0.318277 10 1 0.0455853 10 4 0.0893924 10 1 0.844545 10 2 0.23325 10 1 0.279422 10 5 0.6 0 0 4820 3981
980 -2118.66 0.0105181 10 1 0.882042 10 0 0.996073 10 4 0.318277 10 0 0.0723536 10 7 0.152675 10 4 0.675301 10 3 0.167822 10 3 0.31478 10 4 0.6 0 0 4820 3929
990 -2131.61 0.0156738 10 2 0.675147 10 4 0.582449 10 3 0.124684 10 3 0.0882101 10 5 0.106889 10 1 0.363459 10 2 0.190936 10 2 0.387628 10 4 0.6 0 0 4820 4016
1000 -2141.73 0.0159674 10 3 0.850003 10 1 0.496587 10 1 0.0675599 10 3 0.0448125 10 6 0.0961544 10 3 0.363459 10 0 0.112198 10 3 0.591806 10 1 0.6 0 0 4820 4069
1010 -2128.77 0.0134117 10 2 0.850003 10 0 0.477775 10 1 0.0800019 10 2 0.116836 10 5 0.0922092 10 2 0.460726 10 1 0.148637 10 2 1.18195 10 5 0.6 0 0 4820 3971
1020 -2149.57 0.0134395 10 1 0.920637 10 2 0.488245 10 1 0.123017 10 3 0.11497 10 3 0.0922092 10 0 0.460726 10 0 0.107474 10 1 0.896953 10 2 0.6 0 0 4820 3984
1030 -2156.4 0.0134395 10 0 0.742509 10 2 0.548257 10 1 0.224284 10 2 0.0751701 10 2 0.0832281 10 4 0.533207 10 2 0.194142 10 3 0.143982 10 1 0.6 0 0 4820 4097
1040 -2174.16 0.0168691 10 2 0.551315 10 1 0.478827 10 4 0.197252 10 1 0.0780157 10 3 0.162563 10 3 0.533992 10 2 0.149547 10 2 0.211301 10 5 0.6 0 0 4820 4096
1050 -2160.93 0.0157583 10 3 0.72638 10 4 0.2714 10 3 0.201521 10 4 0.0443818 10 4 0.0849046 10 4 0.533992 10 0 0.115249 10 2 0.230437 10 3 0.6 0 0 4820 4116
1060 -2154.57 0.0157583 10 0 0.765943 10 2 0.577998 10 5 0.151256 10 2 0.0480706 10 5 0.0671258 10 4 0.533992 10 0 0.242734 10 3 0.252861 10 1 0.6 0 0 4820 4081
1070 -2146.54 0.0134043 10 2 0.858675 10 2 0.577998 10 0 0.109877 10 5 0.0654342 10 4 0.102531 10 2 0.561872 10 1 0.0728631 10 4 0.260678 10 4 0.6 0 0 4820 4042
1080 -2131.92 0.0134043 10 0 0.713945 10 1 0.498762 10 1 0.109089 10 3 0.153603 10 3 0.102531 10 0 0.556454 10 3 0.0944741 10 4 0.394007 10 2 0.6 0 0 4820 4027
1090 -2141.41 0.0112803 10 3 0.889774 10 2 0.498762 10 0 0.113066 10 2 0.0855495 10 3 0.10132 10 1 0.491996 10 2 0.0551371 10 1 0.761328 10 4 0.6 0 0 4820 3979
1100 -2169.63 0.0132094 10 1 0.897749 10 3 0.355527 10 5 0.112898 10 4 0.0414877 10 4 0.0424586 10 4 0.357762 10 1 0.199844 10 4 0.296651 10 1 0.6 0 0 4820 3990
1110 -2135.64 0.0129908 10 3 0.897749 10 0 0.409361 10 2 0.198024 10 1 0.0421437 10 3 0.110894 10 7 0.53931 10 1 0.199844 10 0 0.322645 10 2 0.6 0 0 4820 4007
1120 -2145.33 0.0130401 10 2 0.986821 10 1 0.890505 10 1 0.189894 10 1 0.0528483 10 5 0.0977337 10 1 0.433821 10 2 0.199844 10 0 0.377125 10 5 0.6 0 0 4820 3931
1130 -2181.07 0.0130401 10 0 0.986821 10 0 0.890505 10 0 0.24048 10 3 0.066008 10 3 0.0642441 10 2 0.38645 10 5 0.164108 10 2 0.377125 10 0 0.6 0 0 4820 4047
1140 -2116.69 0.0143637 10 2 0.882042 10 3 0.853268 10 2 0.127984 10 1 0.0634716 10 3 0.100387 10 2 0.566228 10 3 0.134379 10 2 0.189906 10 1 0.6 0 0 4820 4041
1150 -2165.93 0.0136102 10 2 1.04019 10 3 0.624763 10 4 0.123389 10 2 0.0505548 10 5 0.137198 10 3 0.337881 10 1 0.0777394 10 5 0.382447 10 4 0.6 0 0 4820 3967
1160 -2138.05 0.0136102 10 0 1.07578 10 1 0.557375 10 2 0.270351 10 3 0.0609107 10 2 0.0856369 10 4 0.478832 10 1 0.12524 10 3 0.162417 10 4 0.6 0 0 4820 3966
1170 -2139.16 0.0108167 10 2 1.05919 10 4 0.877543 10 3 0.234942 10 2 0.0861244 10 5 0.0694141 10 3 0.389829 10 2 0.155348 10 2 0.571614 10 5 0.6 0 0 4820 4008
1180 -2137.85 0.0138044 10 3 0.977103 10 3 0.733605 10 1 0.246667 10 1 0.0611259 10 3 0.0968537 10 2 0.246845 10 3 0.108715 10 2 0.747324 10 4 0.6 0 0 4820 3985
1190 -2135.48 0.0138044 10 0 1.01138 10 1 0.733605 10 0 0.16885 10 3 0.0792585 10 7 0.0618705 10 2 0.509892 10 3 0.0983227 10 3 0.297889 10 6 0.6 0 0 4820 3981
1200 -2165.03 0.0138232 10 3 0.676578 10 2 0.831549 10 1 0.176879 10 3 0.147908 10 2 0.198082 10 3 0.585493 10 2 0.165362 10 2 0.56864 10 4 0.6 0 0 4820 4020
1210 -2134.43 0.0108825 10 3 0.671003 10 1 0.389419 10 2 0.233385 10 3 0.0490888 10 4 0.186051 10 1 0.636312 10 2 0.165362 10 0 0.568261 10 3 0.6 0 0 4820 3987
1220 -2179.37 0.0121327 10 2 0.674172 10 1 0.316671 10 2 0.303171 10 2 0.148261 10 5 0.150956 10 3 0.668674 10 2 0.121722 10 2 0.257402 10 1 0.6 0 0 4820 3972
1230 -2140.81 0.00896859 10 4 0.651012 10 1 0.134871 10 2 0.261778 10 1 0.0496983 10 2 0.176113 10 4 0.668674 10 0 0.219489 10 7 0.197137 10 3 0.6 0 0 4820 3970
1240 -2157.49 0.0119639 10 1 0.71176 10 4 0.14443 10 4 0.34424 10 1 0.0838767 10 3 0.132419 10 3 0.650572 10 1 0.194417 10 5 0.296611 10 5 0.6 0 0 4820 4029
1250 -2174.08 0.0129577 10 4 0.71176 10 0 0.759856 10 1 0.217495 10 2 0.065602 10 2 0.138548 10 1 0.650572 10 0 0.239703 10 2 0.324312 10 4 0.6 0 0 4820 4004
1260 -2162.01 0.0131368 10 5 0.706046 10 3 0.641656 10 1 0.19719 10 6 0.0661956 10 8 0.138685 10 4 0.650572 10 0 0.239703 10 0 0.22641 10 4 0.6 0 0 4820 3985
1270 -2177.14 0.0109213 10 2 0.706046 10 0 0.47744 10 4 0.284422 10 2 0.241307 10 4 0.134626 10 4 0.650572 10 0 0.239703 10 0 0.466007 10 4 0.6 0 0 4820 3947
1280 -2168.26 0.0108116 10 3 0.69795 10 2 0.654518 10 2 0.190387 10 2 0.0571184 10 4 0.176379 10 3 0.656702 10 2 0.20393 10 1 0.838545 10 4 0.6 0 0 4820 4021
