iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSAV rSAV_p rSAV_a rSAVI rSAVI_p rSAVI_a rSAI rSAI_p rSAI_a rSC rSC_p rSC_a rSCI rSCI_p rSCI_a rInfVac rInfVac_p rInfVac_a rAsymptomatic rAsymptomatic_p rAsymptomatic_a data_p data_a
0 -3173.88 2e-05 0 0 0.07 0 0 1.5 0 0 0.8 0 0 0.53 0 0 0.7 0 0 1 0 0 1.3 0 0 1 0 0 0.6 0 0 0 0
10 -2184.3 9.07322e-05 10 5 0.374041 10 3 0.191222 10 3 0.454741 10 1 0.314634 10 3 0.744114 10 1 1.21381 10 3 0.570443 10 1 0.397411 10 3 0.6 0 0 4820 3717
20 -2154.13 0.00382594 10 5 0.502216 10 3 0.240468 10 4 0.454741 10 0 0.124625 10 3 0.414009 10 3 1.33346 10 1 0.501911 10 1 0.295474 10 3 0.6 0 0 4820 3607
30 -2153.28 0.0105247 10 2 0.899176 10 3 0.953743 10 6 0.454741 10 0 0.115194 10 5 0.183462 10 3 0.678405 10 2 0.14813 10 2 0.0657971 10 6 0.6 0 0 4820 3931
40 -2139.37 0.0116727 10 3 0.899176 10 0 0.916399 10 5 0.213206 10 2 0.0596012 10 3 0.125924 10 3 0.569203 10 2 0.230233 10 2 0.0742864 10 6 0.6 0 0 4820 3944
50 -2164.77 0.0103571 10 1 1.12575 10 1 0.90232 10 1 0.204258 10 3 0.0990711 10 3 0.127292 10 1 0.449537 10 1 0.208611 10 1 0.295464 10 5 0.6 0 0 4820 3933
60 -2120.72 0.0110506 10 1 1.08242 10 1 0.778072 10 1 0.204258 10 0 0.0617672 10 1 0.127292 10 0 0.449537 10 0 0.198707 10 1 0.143011 10 2 0.6 0 0 4820 3858
70 -2138.51 0.0112215 10 2 1.1164 10 2 0.695584 10 1 0.18166 10 1 0.0748481 10 2 0.137062 10 3 0.302241 10 3 0.176616 10 1 0.606554 10 6 0.6 0 0 4820 3919
80 -2196.53 0.0165475 10 1 0.630993 10 3 0.935701 10 4 0.193772 10 2 0.0993613 10 4 0.11872 10 5 0.500176 10 1 0.255539 10 3 0.0905425 10 7 0.6 0 0 4820 4029
90 -2152.42 0.0135992 10 5 0.719928 10 1 0.705028 10 4 0.222534 10 2 0.0893145 10 2 0.155343 10 4 0.787993 10 3 0.255539 10 0 0.342956 10 4 0.6 0 0 4820 4050
100 -2177.4 0.0140228 10 4 0.719928 10 0 0.667241 10 4 0.324883 10 4 0.0636034 10 4 0.100937 10 3 0.592253 10 2 0.0822438 10 2 0.135276 10 2 0.6 0 0 4820 4017
110 -2124.9 0.0156743 10 1 0.834458 10 1 0.581394 10 2 0.16601 10 3 0.103769 10 5 0.110464 10 4 0.592253 10 0 0.164991 10 1 0.172494 10 3 0.6 0 0 4820 4077
120 -2163.35 0.0132817 10 4 0.835353 10 2 0.607932 10 4 0.164183 10 2 0.117934 10 6 0.128636 10 1 0.636685 10 2 0.188472 10 2 0.497884 10 6 0.6 0 0 4820 3981
130 -2128.4 0.0132817 10 0 0.835353 10 0 0.841456 10 1 0.0613432 10 6 0.139645 10 6 0.147075 10 2 0.636685 10 0 0.0798961 10 3 0.21393 10 3 0.6 0 0 4820 3983
140 -2135.37 0.0137972 10 3 0.770288 10 2 0.841456 10 0 0.304421 10 3 0.0426073 10 3 0.135688 10 7 0.636685 10 0 0.2708 10 2 0.431654 10 5 0.6 0 0 4820 4036
150 -2137.89 0.0111231 10 2 0.960631 10 2 0.952862 10 2 0.11365 10 2 0.0536408 10 7 0.104143 10 4 0.492432 10 2 0.120831 10 2 0.727555 10 5 0.6 0 0 4820 3988
160 -2158.27 0.0111231 10 0 0.93838 10 2 0.813758 10 3 0.152403 10 2 0.0853237 10 7 0.122892 10 3 0.489651 10 3 0.179543 10 3 0.246343 10 4 0.6 0 0 4820 3974
170 -2101.88 0.0100779 10 2 0.95264 10 1 0.59707 10 4 0.322702 10 1 0.0742054 10 4 0.125124 10 3 0.489651 10 0 0.179543 10 0 0.108062 10 6 0.6 0 0 4820 3966
180 -2116.95 0.0089457 10 1 1.02265 10 3 0.576152 10 2 0.330153 10 2 0.0998903 10 5 0.0951516 10 2 0.489651 10 0 0.195684 10 1 0.125921 10 4 0.6 0 0 4820 3892
190 -2140.41 0.00840053 10 2 1.03547 10 2 0.557722 10 1 0.178978 10 2 0.0910245 10 2 0.1251 10 2 0.489651 10 0 0.122946 10 2 0.457665 10 1 0.6 0 0 4820 3850
200 -2145.51 0.0132469 10 2 1.03547 10 0 0.557722 10 0 0.178978 10 0 0.0707733 10 6 0.0979111 10 5 0.327835 10 2 0.157853 10 2 0.2773 10 4 0.6 0 0 4820 3942
210 -2164.96 0.0141463 10 2 1.0296 10 3 0.616619 10 4 0.178978 10 0 0.0420284 10 4 0.0969044 10 2 0.371028 10 2 0.120087 10 3 0.549726 10 6 0.6 0 0 4820 3995
220 -2130.39 0.0145505 10 1 0.904014 10 1 0.769666 10 2 0.178978 10 0 0.0495718 10 5 0.107322 10 1 0.418154 10 3 0.0763209 10 2 0.205166 10 3 0.6 0 0 4820 3989
230 -2171.25 0.012489 10 1 1.16902 10 3 0.578925 10 1 0.178978 10 0 0.0937801 10 3 0.0680763 10 4 0.45861 10 1 0.052503 10 4 0.306866 10 5 0.6 0 0 4820 3994
240 -2129.18 0.0105667 10 4 1.16902 10 0 0.604739 10 3 0.0963914 10 2 0.0339838 10 5 0.0680763 10 0 0.45861 10 0 0.166396 10 4 0.117086 10 3 0.6 0 0 4820 3929
250 -2115.61 0.009094 10 1 0.884408 10 3 0.604739 10 0 0.347966 10 3 0.192957 10 7 0.135604 10 5 0.690818 10 1 0.166396 10 0 0.442522 10 3 0.6 0 0 4820 3904
260 -2148.3 0.0119065 10 3 0.872576 10 3 0.688663 10 2 0.17835 10 1 0.0807481 10 3 0.0988664 10 4 0.724625 10 2 0.380009 10 2 0.171418 10 5 0.6 0 0 4820 3885
270 -2163.56 0.0126503 10 4 0.830914 10 2 0.960816 10 1 0.128337 10 4 0.0624597 10 6 0.16194 10 4 0.726293 10 1 0.356452 10 2 0.445599 10 1 0.6 0 0 4820 3950
280 -2162.35 0.0126503 10 0 0.795586 10 1 0.471156 10 2 0.287504 10 2 0.0330771 10 7 0.0956498 10 3 0.552764 10 1 0.159707 10 2 0.354608 10 7 0.6 0 0 4820 3997
290 -2169.78 0.0118411 10 1 1.02999 10 2 0.578313 10 3 0.0984861 10 3 0.0816052 10 6 0.0798211 10 2 0.552764 10 0 0.159707 10 0 0.395316 10 4 0.6 0 0 4820 3974
300 -2153.75 0.0117178 10 2 0.842368 10 3 0.944753 10 5 0.248768 10 3 0.0907394 10 6 0.0807576 10 2 0.484097 10 2 0.139602 10 1 0.444449 10 3 0.6 0 0 4820 4037
310 -2144.98 0.0126866 10 4 0.78045 10 3 0.396979 10 2 0.180982 10 5 0.129646 10 5 0.0807576 10 0 0.600767 10 1 0.157198 10 1 0.540219 10 5 0.6 0 0 4820 3964
320 -2152.18 0.0143122 10 2 0.662278 10 1 0.485228 10 1 0.235038 10 2 0.0810524 10 3 0.138503 10 2 0.562452 10 1 0.188269 10 3 0.358246 10 3 0.6 0 0 4820 4003
330 -2093.33 0.0115003 10 2 0.908696 10 2 0.604672 10 2 0.250947 10 3 0.09324 10 5 0.0798557 10 2 0.592427 10 3 0.246796 10 1 0.353901 10 6 0.6 0 0 4820 4023
340 -2124.92 0.0141575 10 1 0.785293 10 6 0.850324 10 2 0.250947 10 0 0.0718868 10 5 0.117736 10 2 0.590288 10 2 0.289273 10 5 0.171604 10 5 0.6 0 0 4820 3948
350 -2138.18 0.0141575 10 0 0.861533 10 1 0.850324 10 0 0.250947 10 0 0.072525 10 3 0.0995823 10 2 0.511403 10 1 0.113441 10 3 0.282225 10 7 0.6 0 0 4820 4041
360 -2142.04 0.0119272 10 2 0.818825 10 2 0.513331 10 3 0.158516 10 2 0.123213 10 3 0.113635 10 1 0.511403 10 0 0.144491 10 1 0.290734 10 4 0.6 0 0 4820 4034
370 -2159.8 0.013564 10 2 0.885462 10 3 0.785756 10 3 0.0711419 10 3 0.0446304 10 4 0.113635 10 0 0.38713 10 3 0.144491 10 0 0.172857 10 7 0.6 0 0 4820 4018
380 -2155.44 0.0126733 10 1 0.876661 10 3 0.791456 10 1 0.237494 10 2 0.0592275 10 4 0.126553 10 4 0.576504 10 1 0.0570178 10 2 0.348247 10 4 0.6 0 0 4820 4024
390 -2156.76 0.0125754 10 2 0.761804 10 1 0.791456 10 0 0.237494 10 0 0.173431 10 4 0.126553 10 0 0.60822 10 1 0.143631 10 3 0.30388 10 4 0.6 0 0 4820 4027
400 -2165.42 0.0125592 10 2 0.800151 10 2 0.791456 10 0 0.113605 10 3 0.0681601 10 4 0.0950602 10 2 0.571297 10 3 0.230717 10 5 0.288542 10 7 0.6 0 0 4820 3929
410 -2175.35 0.014299 10 1 0.695499 10 3 0.549071 10 2 0.342316 10 3 0.072771 10 5 0.140502 10 3 0.591554 10 2 0.230717 10 0 0.056499 10 6 0.6 0 0 4820 4031
420 -2121.8 0.0124662 10 2 0.758995 10 4 0.514013 10 1 0.235298 10 2 0.0951611 10 5 0.152431 10 4 0.541295 10 2 0.181398 10 5 0.516551 10 4 0.6 0 0 4820 3974
430 -2173.24 0.0115666 10 7 0.905969 10 4 0.698408 10 3 0.317334 10 3 0.0566121 10 2 0.103152 10 5 0.541295 10 0 0.112543 10 1 0.310469 10 5 0.6 0 0 4820 4017
440 -2148.5 0.0134476 10 1 0.719505 10 1 0.556327 10 2 0.403543 10 3 0.0732853 10 5 0.0729516 10 2 0.541295 10 0 0.207487 10 1 0.420078 10 4 0.6 0 0 4820 4082
450 -2162.95 0.0134476 10 0 0.867719 10 5 0.586614 10 4 0.133762 10 3 0.0728142 10 3 0.0570478 10 3 0.325769 10 2 0.11517 10 2 0.345158 10 3 0.6 0 0 4820 4031
460 -2155.92 0.0146743 10 1 0.867719 10 0 0.407967 10 3 0.153 10 3 0.0648304 10 1 0.0941144 10 3 0.381521 10 5 0.215878 10 4 0.105591 10 3 0.6 0 0 4820 3972
470 -2172.17 0.0131503 10 1 0.727514 10 1 0.363459 10 1 0.200143 10 3 0.0976214 10 5 0.115047 10 2 0.538506 10 1 0.203543 10 2 0.199814 10 5 0.6 0 0 4820 4026
480 -2147.64 0.0131503 10 0 0.9975 10 2 0.541602 10 2 0.0657561 10 3 0.0476991 10 2 0.079998 10 2 0.625183 10 2 0.162888 10 2 0.403143 10 3 0.6 0 0 4820 4018
490 -2139.99 0.0113297 10 1 1.04857 10 7 0.824108 10 5 0.0982548 10 4 0.0574245 10 4 0.0568285 10 4 0.625183 10 0 0.091351 10 1 0.281978 10 4 0.6 0 0 4820 4035
500 -2136.09 0.0116635 10 2 1.04857 10 0 0.589053 10 3 0.0982548 10 0 0.182304 10 1 0.0993146 10 5 0.408383 10 5 0.0495198 10 3 0.325265 10 3 0.6 0 0 4820 3980
510 -2211.84 0.0130827 10 2 1.00053 10 3 1.06593 10 4 0.228769 10 2 0.0826558 10 6 0.0875005 10 1 0.535033 10 1 0.216702 10 4 0.145437 10 8 0.6 0 0 4820 4039
520 -2146.01 0.0111494 10 2 0.739164 10 3 0.577813 10 3 0.398552 10 2 0.0751597 10 4 0.123685 10 3 0.70065 10 1 0.262734 10 2 0.286251 10 4 0.6 0 0 4820 3980
