iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSAV rSAV_p rSAV_a rSAVI rSAVI_p rSAVI_a rSAI rSAI_p rSAI_a rSC rSC_p rSC_a rSCI rSCI_p rSCI_a rInfVac rInfVac_p rInfVac_a rAsymptomatic rAsymptomatic_p rAsymptomatic_a data_p data_a
290 -2163.89 0.0126181 10 1 0.82975 10 2 0.573216 10 4 0.118835 10 3 0.0890946 10 6 0.110773 10 2 0.685546 10 1 0.168807 10 0 0.371224 10 4 0.6 0 0 4820 3990
300 -2145.18 0.0124867 10 2 0.992448 10 3 1.12669 10 4 0.195981 10 2 0.0604037 10 8 0.0989421 10 2 0.408101 10 3 0.147557 10 1 0.341393 10 3 0.6 0 0 4820 4062
310 -2134.69 0.0117231 10 2 0.945272 10 2 0.637569 10 2 0.142579 10 5 0.0863029 10 5 0.0989421 10 0 0.506455 10 1 0.166155 10 1 0.4235 10 5 0.6 0 0 4820 3975
320 -2143.82 0.0132252 10 2 0.802144 10 1 0.422875 10 2 0.154707 10 4 0.0607738 10 3 0.0657782 10 3 0.474155 10 1 0.198997 10 3 0.280844 10 3 0.6 0 0 4820 3943
330 -2087.72 0.0106269 10 2 1.14745 10 2 0.529733 10 2 0.165178 10 3 0.0699121 10 5 0.102128 10 1 0.35792 10 2 0.198997 10 0 0.609933 10 5 0.6 0 0 4820 3998
340 -2118.7 0.0125973 10 2 0.91488 10 5 0.89889 10 2 0.165178 10 0 0.0539014 10 5 0.157674 10 2 0.4051 10 3 0.233247 10 5 0.295751 10 5 0.6 0 0 4820 3965
350 -2136.04 0.0136931 10 1 1.21777 10 2 0.89889 10 0 0.165178 10 0 0.0543798 10 3 0.119778 10 1 0.350963 10 1 0.0914696 10 3 0.505087 10 4 0.6 0 0 4820 4019
360 -2134.88 0.0119788 10 2 1.05197 10 3 0.561898 10 3 0.178077 10 1 0.0823613 10 3 0.119778 10 0 0.350963 10 0 0.116506 10 1 0.421126 10 4 0.6 0 0 4820 3965
370 -2159.72 0.0136228 10 2 0.906819 10 2 0.834322 10 3 0.0799207 10 3 0.0298331 10 4 0.147192 10 2 0.318317 10 2 0.116506 10 0 0.250382 10 7 0.6 0 0 4820 4017
380 -2160.78 0.016811 10 2 1.01458 10 4 0.840022 10 1 0.072573 10 3 0.0395905 10 4 0.109969 10 2 0.474029 10 1 0.0459746 10 2 0.235719 10 3 0.6 0 0 4820 4083
390 -2153.75 0.0125107 10 3 0.88165 10 1 0.840022 10 0 0.127755 10 1 0.145911 10 5 0.12103 10 1 0.500108 10 1 0.231652 10 2 0.337954 10 3 0.6 0 0 4820 4029
400 -2150.2 0.0138906 10 3 1.18698 10 3 1.1036 10 1 0.0990936 10 2 0.0163603 10 3 0.0641953 10 3 0.469747 10 3 0.156793 10 3 0.526234 10 3 0.6 0 0 4820 3930
410 -2156.53 0.011277 10 2 1.03173 10 3 0.861213 10 2 0.139189 10 2 0.0676676 10 7 0.0948827 10 3 0.486404 10 2 0.156793 10 0 0.148211 10 6 0.6 0 0 4820 3980
420 -2094.62 0.010768 10 1 1.12593 10 4 0.580628 10 2 0.18528 10 3 0.0884874 10 5 0.157496 10 2 0.445079 10 2 0.123276 10 5 0.321656 10 3 0.6 0 0 4820 3897
430 -2178.98 0.0139787 10 6 0.968494 10 4 0.765023 10 3 0.13614 10 4 0.0492397 10 1 0.0898967 10 4 0.445079 10 0 0.076483 10 1 0.503284 10 3 0.6 0 0 4820 4012
440 -2147.34 0.0122649 10 2 1.03611 10 2 0.76975 10 3 0.260557 10 1 0.0637417 10 5 0.0635773 10 2 0.445079 10 0 0.141006 10 1 0.61836 10 3 0.6 0 0 4820 4070
450 -2160.47 0.0122649 10 0 1.06675 10 4 0.918192 10 5 0.201644 10 2 0.063332 10 3 0.0497171 10 3 0.267862 10 2 0.0782682 10 2 0.508076 10 3 0.6 0 0 4820 3988
460 -2136.05 0.0099629 10 2 1.06675 10 0 0.739546 10 3 0.230646 10 3 0.129994 10 2 0.112797 10 3 0.402711 10 3 0.146709 10 4 0.440403 10 1 0.6 0 0 4820 3924
470 -2151.71 0.0099629 10 0 1.06675 10 0 0.695037 10 1 0.14787 10 2 0.0547914 10 3 0.137884 10 2 0.568415 10 1 0.219786 10 3 0.308386 10 4 0.6 0 0 4820 3893
480 -2135.81 0.0099629 10 0 1.08912 10 1 0.87318 10 2 0.106446 10 3 0.113681 10 2 0.0958781 10 2 0.493618 10 3 0.175887 10 2 0.622198 10 3 0.6 0 0 4820 3935
490 -2136.36 0.0131349 10 2 1.23718 10 5 0.967954 10 2 0.0832531 10 3 0.0690311 10 5 0.0458189 10 5 0.351531 10 1 0.0986411 10 1 0.370186 10 3 0.6 0 0 4820 4018
500 -2147.39 0.0135219 10 2 1.23718 10 0 1.20664 10 2 0.0832531 10 0 0.0829265 10 2 0.080074 10 5 0.356542 10 2 0.0534716 10 3 0.159505 10 4 0.6 0 0 4820 4007
510 -2205.73 0.0134533 10 1 1.1805 10 3 1.27882 10 3 0.130701 10 3 0.0562005 10 5 0.0549236 10 3 0.467114 10 1 0.233995 10 4 0.154574 10 7 0.6 0 0 4820 4055
520 -2142.33 0.0114652 10 2 1.05919 10 4 0.790697 10 3 0.130701 10 0 0.0587665 10 6 0.0663426 10 3 0.467114 10 0 0.0907471 10 2 0.304236 10 4 0.6 0 0 4820 3990
530 -2117.82 0.0114652 10 0 0.995763 10 2 0.925324 10 2 0.135072 10 2 0.0414126 10 2 0.113763 10 6 0.467114 10 0 0.20271 10 1 0.158625 10 5 0.6 0 0 4820 4003
540 -2132.73 0.0101951 10 2 1.2572 10 2 0.907658 10 4 0.081974 10 2 0.0324782 10 3 0.0833001 10 1 0.428234 10 1 0.20271 10 0 0.269628 10 3 0.6 0 0 4820 3939
550 -2131.75 0.0135013 10 4 1.03722 10 3 0.968406 10 1 0.0681547 10 4 0.0471598 10 2 0.0532103 10 6 0.428234 10 0 0.164575 10 3 0.269628 10 0 0.6 0 0 4820 4005
560 -2107.39 0.0150785 10 2 0.92352 10 4 0.877169 10 1 0.180194 10 3 0.0524821 10 3 0.0916749 10 3 0.592315 10 3 0.150491 10 1 0.646683 10 4 0.6 0 0 4820 3995
570 -2151.32 0.0159103 10 1 0.93946 10 2 0.877169 10 0 0.143172 10 5 0.042335 10 3 0.0783323 10 4 0.592315 10 0 0.23186 10 2 0.142599 10 4 0.6 0 0 4820 4061
580 -2154.48 0.0136531 10 3 1.15607 10 4 1.04495 10 1 0.204806 10 3 0.080593 10 2 0.106689 10 5 0.602955 10 1 0.158671 10 2 0.136278 10 6 0.6 0 0 4820 4034
590 -2162.6 0.0126353 10 2 0.798964 10 3 0.698424 10 1 0.332414 10 1 0.0500325 10 2 0.106689 10 0 0.417951 10 3 0.201869 10 1 0.147609 10 4 0.6 0 0 4820 4031
600 -2126.41 0.0119539 10 2 0.798964 10 0 0.698424 10 0 0.249916 10 2 0.060494 10 6 0.110945 10 5 0.748243 10 1 0.264342 10 4 0.243918 10 5 0.6 0 0 4820 4024
610 -2123.24 0.0104691 10 1 0.735349 10 1 0.739198 10 3 0.0264243 10 3 0.0362521 10 5 0.13677 10 4 0.748243 10 0 0.234225 10 5 1.16574 10 3 0.6 0 0 4820 4033
620 -2154.06 0.0119059 10 1 0.960814 10 1 0.967205 10 2 0.102989 10 3 0.0370178 10 5 0.1293 10 2 0.690862 10 4 0.138286 10 2 0.743962 10 4 0.6 0 0 4820 3949
630 -2134.37 0.0121501 10 1 0.941285 10 2 0.936851 10 2 0.195259 10 2 0.0369337 10 4 0.0715458 10 2 0.422411 10 2 0.138286 10 0 0.262639 10 4 0.6 0 0 4820 4019
640 -2128.01 0.0129508 10 1 0.91185 10 5 0.993534 10 6 0.213158 10 3 0.0570662 10 4 0.0859756 10 3 0.53816 10 1 0.185921 10 1 0.394287 10 2 0.6 0 0 4820 3959
650 -2147.76 0.0133974 10 1 0.815113 10 2 1.15627 10 2 0.189948 10 2 0.1311 10 3 0.14606 10 2 0.540368 10 1 0.231605 10 3 0.219965 10 4 0.6 0 0 4820 3986
660 -2175.29 0.0140529 10 3 0.815113 10 0 1.44126 10 2 0.151874 10 2 0.0526075 10 3 0.0791512 10 2 0.423485 10 2 0.231605 10 0 0.404679 10 4 0.6 0 0 4820 3981
670 -2152.64 0.0129847 10 3 0.86856 10 3 0.478615 10 3 0.151874 10 0 0.0534597 10 2 0.103479 10 2 0.423485 10 0 0.231605 10 0 0.153988 10 2 0.6 0 0 4820 4022
680 -2179.27 0.0129847 10 0 0.964954 10 2 0.478615 10 0 0.0818478 10 2 0.0877399 10 5 0.117739 10 1 0.406492 10 1 0.237949 10 3 0.231314 10 5 0.6 0 0 4820 4001
690 -2144.28 0.0145262 10 1 0.721818 10 4 0.564676 10 3 0.182303 10 1 0.0841006 10 2 0.135579 10 3 0.617192 10 2 0.214477 10 2 0.767945 10 3 0.6 0 0 4820 4060
700 -2159.42 0.0127816 10 4 0.810122 10 1 0.469165 10 1 0.223456 10 4 0.0399778 10 6 0.0614429 10 3 0.63739 10 2 0.133758 10 3 0.232285 10 5 0.6 0 0 4820 4045
710 -2130.71 0.0136984 10 1 0.710126 10 4 0.679104 10 3 0.0866562 10 1 0.0522598 10 6 0.12152 10 2 0.788118 10 1 0.155 10 4 0.157661 10 3 0.6 0 0 4820 4094
720 -2137.39 0.0167547 10 1 0.759114 10 1 0.773688 10 2 0.283791 10 2 0.025687 10 4 0.0814868 10 6 0.417604 10 2 0.0954903 10 3 0.270636 10 4 0.6 0 0 4820 4066
730 -2164.85 0.00990498 10 3 0.737714 10 1 0.542398 10 2 0.195987 10 1 0.106929 10 3 0.0649391 10 4 0.658962 10 2 0.183036 10 3 0.254108 10 3 0.6 0 0 4820 4023
740 -2147.27 0.0181947 10 3 0.705215 10 3 1.00193 10 2 0.144691 10 3 0.0735469 10 4 0.0920266 10 4 0.669344 10 2 0.155513 10 4 0.275827 10 3 0.6 0 0 4820 4068
750 -2181.35 0.0158846 10 2 0.705215 10 0 1.06008 10 2 0.163645 10 1 0.0730341 10 5 0.0774954 10 4 0.539991 10 2 0.295668 10 3 0.289975 10 2 0.6 0 0 4820 4104
760 -2134.49 0.0157769 10 1 0.714721 10 3 0.78675 10 2 0.203828 10 2 0.0755613 10 3 0.0757291 10 4 0.50445 10 2 0.0824375 10 4 0.75561 10 4 0.6 0 0 4820 4080
770 -2149.23 0.012458 10 2 0.994351 10 2 0.395906 10 3 0.0385777 10 5 0.0509694 10 4 0.104972 10 2 0.50445 10 0 0.181595 10 2 0.713591 10 3 0.6 0 0 4820 4109
780 -2149.45 0.0142301 10 1 0.715552 10 4 0.327229 10 4 0.157591 10 3 0.0898475 10 2 0.10212 10 2 0.551731 10 3 0.181595 10 0 0.1818 10 3 0.6 0 0 4820 4022
790 -2167.28 0.0128395 10 2 0.853058 10 1 0.789123 10 4 0.100449 10 4 0.0284435 10 5 0.160317 10 3 0.580638 10 1 0.289878 10 3 0.605306 10 2 0.6 0 0 4820 3995
800 -2128.9 0.0104262 10 4 1.08067 10 3 0.789123 10 0 0.131895 10 4 0.0381604 10 5 0.134207 10 3 0.422541 10 2 0.186161 10 4 0.21544 10 4 0.6 0 0 4820 3997
810 -2148.2 0.0104262 10 0 1.08067 10 0 0.952493 10 2 0.252836 10 2 0.029374 10 5 0.159163 10 3 0.485701 10 5 0.186248 10 2 0.270497 10 4 0.6 0 0 4820 3947
820 -2142.15 0.0113709 10 1 1.41049 10 3 1.16404 10 1 0.129501 10 4 0.0576084 10 4 0.0652583 10 2 0.409033 10 2 0.186248 10 0 0.356221 10 4 0.6 0 0 4820 3930
830 -2128.74 0.0115407 10 3 0.882713 10 5 1.08556 10 3 0.39174 10 3 0.0634054 10 6 0.124012 10 4 0.651985 10 3 0.142942 10 2 0.868407 10 3 0.6 0 0 4820 3930
840 -2146.05 0.0146108 10 2 0.663851 10 1 0.585131 10 2 0.0611089 10 3 0.0798475 10 1 0.0971392 10 3 0.651985 10 0 0.142942 10 0 0.49849 10 4 0.6 0 0 4820 4056
850 -2169.71 0.0146108 10 0 0.665178 10 1 0.704549 10 2 0.161447 10 3 0.0703328 10 4 0.138291 10 4 0.64078 10 1 0.345162 10 2 0.389953 10 4 0.6 0 0 4820 4058
860 -2164.73 0.0140407 10 2 0.56081 10 1 0.518492 10 2 0.155083 10 2 0.0614342 10 2 0.190097 10 2 0.841761 10 4 0.345162 10 0 0.780325 10 4 0.6 0 0 4820 4000
870 -2140.7 0.0142388 10 3 0.540469 10 2 0.745633 10 3 0.175594 10 1 0.0535036 10 3 0.105667 10 4 0.976059 10 3 0.111746 10 2 0.3902 10 3 0.6 0 0 4820 4035
880 -2137.52 0.013382 10 1 0.718948 10 1 0.745633 10 0 0.482599 10 2 0.0407836 10 6 0.105667 10 0 0.53649 10 4 0.101107 10 3 0.278582 10 4 0.6 0 0 4820 4046
890 -2137.2 0.0138665 10 3 0.95503 10 3 0.531737 10 1 0.0666623 10 3 0.0366837 10 4 0.112045 10 4 0.632731 10 2 0.174441 10 2 0.646846 10 4 0.6 0 0 4820 3985
900 -2136.15 0.0125378 10 4 1.18801 10 3 0.785578 10 3 0.150417 10 2 0.0464216 10 6 0.0810089 10 1 0.38269 10 3 0.228042 10 2 0.419521 10 5 0.6 0 0 4820 3979
910 -2144.84 0.0107079 10 1 1.21457 10 4 0.503785 10 2 0.124937 10 1 0.059093 10 5 0.0564636 10 4 0.38269 10 0 0.0709158 10 3 0.154304 10 5 0.6 0 0 4820 4009
920 -2110.82 0.010348 10 2 1.21457 10 0 1.03536 10 3 0.220226 10 1 0.115332 10 5 0.106315 10 2 0.489077 10 6 0.109623 10 5 0.132268 10 3 0.6 0 0 4820 3914
930 -2179.01 0.0121768 10 2 1.01394 10 3 1.01998 10 1 0.120979 10 1 0.0431088 10 4 0.148688 10 4 0.420725 10 1 0.10487 10 3 0.14486 10 2 0.6 0 0 4820 3931
940 -2156.63 0.0121768 10 0 1.1748 10 2 0.639319 10 2 0.299202 10 3 0.0616759 10 5 0.0736701 10 5 0.336615 10 3 0.0753183 10 1 0.646294 10 3 0.6 0 0 4820 4041
950 -2156.67 0.0161063 10 4 1.14882 10 3 0.612257 10 1 0.0909642 10 1 0.045059 10 1 0.0313139 10 1 0.28246 10 1 0.0943428 10 3 0.232367 10 2 0.6 0 0 4820 3980
960 -2195.11 0.0156454 10 2 1.05217 10 1 1.00692 10 3 0.105161 10 3 0.0763505 10 5 0.0470388 10 5 0.371099 10 3 0.0676823 10 3 0.614918 10 4 0.6 0 0 4820 4000
970 -2157.26 0.0148751 10 2 1.02621 10 1 0.937168 10 4 0.105161 10 0 0.0312304 10 4 0.152998 10 3 0.507904 10 1 0.215724 10 2 0.453223 10 7 0.6 0 0 4820 4051
980 -2120.23 0.0123223 10 2 1.02621 10 0 0.728799 10 3 0.105161 10 0 0.0495694 10 7 0.107307 10 5 0.525855 10 3 0.155212 10 3 0.197606 10 3 0.6 0 0 4820 4001
990 -2122.76 0.0149486 10 1 0.785502 10 4 0.749812 10 3 0.0956175 10 2 0.0531454 10 4 0.0875905 10 2 0.410283 10 1 0.176589 10 2 0.274529 10 3 0.6 0 0 4820 4056
1000 -2127.99 0.0152285 10 3 0.785502 10 0 0.66395 10 1 0.118204 10 2 0.0537966 10 6 0.1811 10 6 0.410283 10 0 0.130872 10 3 0.147814 10 3 0.6 0 0 4820 4050
1010 -2123.84 0.0127911 10 2 0.785502 10 0 0.645138 10 1 0.139972 10 2 0.0953266 10 4 0.0889835 10 3 0.52008 10 1 0.173376 10 2 1.21345 10 5 0.6 0 0 4820 3991
1020 -2135.83 0.0128177 10 1 1.0656 10 3 0.655608 10 1 0.215232 10 3 0.0938046 10 3 0.0889835 10 0 0.390717 10 1 0.125362 10 1 0.659144 10 4 0.6 0 0 4820 3975
1030 -2153.22 0.0128177 10 0 0.859427 10 2 0.71562 10 1 0.224255 10 1 0.0613314 10 2 0.0803166 10 4 0.529673 10 4 0.0964871 10 4 0.140396 10 2 0.6 0 0 4820 4084
1040 -2175.22 0.0182332 10 3 0.58906 10 2 0.64619 10 4 0.197227 10 1 0.0636531 10 3 0.0326994 10 4 0.530453 10 2 0.137548 10 3 0.281099 10 4 0.6 0 0 4820 4092
1050 -2164.43 0.0170326 10 3 0.77611 10 4 0.386815 10 4 0.140743 10 5 0.0362112 10 4 0.0841654 10 3 0.530453 10 0 0.106001 10 2 0.306556 10 3 0.6 0 0 4820 4119
1060 -2156.14 0.0170326 10 0 0.818381 10 2 0.693414 10 5 0.105637 10 2 0.0392209 10 5 0.0665414 10 4 0.530453 10 0 0.223258 10 3 0.278015 10 2 0.6 0 0 4820 4094
1070 -2142.76 0.0144882 10 2 0.917462 10 2 0.693414 10 0 0.0767385 10 5 0.045933 10 3 0.101639 10 2 0.530453 10 0 0.0791584 10 5 0.286609 10 4 0.6 0 0 4820 4055
1080 -2117.08 0.0144882 10 0 0.985297 10 2 0.614178 10 1 0.076188 10 3 0.0617346 10 2 0.0626962 10 1 0.452525 10 2 0.0911435 10 2 0.30749 10 3 0.6 0 0 4820 4021
1090 -2140.87 0.0133858 10 2 1.22795 10 2 1.09377 10 1 0.197542 10 3 0.0708744 10 4 0.110498 10 2 0.400107 10 2 0.0531932 10 1 0.0504281 10 5 0.6 0 0 4820 3996
1100 -2160.33 0.0133858 10 0 1.16173 10 2 0.897637 10 3 0.0669635 10 6 0.0343709 10 4 0.0463048 10 4 0.392072 10 2 0.192798 10 4 0.0483685 10 2 0.6 0 0 4820 3960
1110 -2129.58 0.0131643 10 3 1.16173 10 0 0.882802 10 3 0.117454 10 1 0.0349144 10 3 0.102634 10 6 0.470858 10 1 0.192798 10 0 0.407753 10 3 0.6 0 0 4820 4000
1120 -2132 0.0132142 10 2 1.277 10 1 1.03517 10 1 0.112633 10 1 0.0437827 10 5 0.0803306 10 3 0.378758 10 2 0.192798 10 0 0.379041 10 6 0.6 0 0 4820 3936
1130 -2159.98 0.0121434 10 1 1.277 10 0 1.03517 10 0 0.142636 10 3 0.0430795 10 3 0.0528044 10 2 0.3374 10 5 0.158322 10 2 0.299609 10 3 0.6 0 0 4820 3996
1140 -2115.63 0.013376 10 2 1.14141 10 3 1.15959 10 3 0.142636 10 0 0.0303777 10 4 0.0825116 10 2 0.494359 10 3 0.185786 10 2 0.0367039 10 4 0.6 0 0 4820 4017
1150 -2157.6 0.0139142 10 2 1.14171 10 2 0.931081 10 4 0.120278 10 2 0.0452547 10 4 0.0825116 10 0 0.494359 10 0 0.130234 10 3 0.300812 10 6 0.6 0 0 4820 3964
1160 -2138.91 0.0139142 10 0 1.18077 10 1 0.769137 10 3 0.263536 10 3 0.0545249 10 2 0.082657 10 3 0.494359 10 0 0.0959754 10 2 0.0473706 10 7 0.6 0 0 4820 3997
1170 -2134.93 0.0110584 10 2 1.56912 10 4 0.853366 10 2 0.0496369 10 3 0.0464264 10 4 0.0571488 10 1 0.273831 10 3 0.119047 10 2 0.185535 10 3 0.6 0 0 4820 3998
1180 -2106.35 0.011829 10 5 1.19825 10 2 0.734611 10 2 0.195192 10 3 0.0346779 10 2 0.0825196 10 4 0.322626 10 2 0.119047 10 0 0.4431 10 3 0.6 0 0 4820 3950
1190 -2133.17 0.011829 10 0 1.11296 10 2 0.734611 10 0 0.232992 10 2 0.109579 10 8 0.0527138 10 2 0.427861 10 2 0.0720656 10 2 0.318879 10 5 0.6 0 0 4820 3954
1200 -2147.63 0.0118451 10 3 0.909603 10 1 0.939248 10 2 0.178321 10 2 0.0646697 10 2 0.168766 10 3 0.509283 10 1 0.205655 10 3 0.418594 10 3 0.6 0 0 4820 3969
1210 -2137.34 0.011786 10 2 0.902107 10 1 0.786318 10 1 0.177028 10 4 0.0330777 10 5 0.158516 10 1 0.532219 10 2 0.205655 10 0 0.511029 10 4 0.6 0 0 4820 3975
1220 -2160.18 0.011682 10 3 1.25112 10 3 0.6781 10 4 0.229962 10 2 0.0692496 10 2 0.0702293 10 4 0.271699 10 3 0.134207 10 2 0.231478 10 1 0.6 0 0 4820 3931
1230 -2134.45 0.0132783 10 5 1.0565 10 2 0.496299 10 2 0.309771 10 3 0.0232129 10 2 0.0819331 10 4 0.432153 10 1 0.125873 10 3 0.133135 10 1 0.6 0 0 4820 4012
1240 -2137.34 0.0110745 10 1 1.15509 10 4 0.505859 10 4 0.237634 10 3 0.0391769 10 3 0.0866805 10 4 0.437209 10 2 0.111494 10 5 0.275361 10 7 0.6 0 0 4820 4002
1250 -2152.81 0.0134885 10 3 1.15509 10 0 1.12128 10 1 0.15014 10 2 0.104592 10 3 0.0906928 10 1 0.437209 10 0 0.147443 10 4 0.301078 10 4 0.6 0 0 4820 3959
1260 -2157.93 0.0108959 10 4 1.06338 10 2 0.540424 10 2 0.136124 10 6 0.105539 10 8 0.13558 10 5 0.437209 10 0 0.147443 10 0 0.333041 10 1 0.6 0 0 4820 3922
1270 -2160.68 0.0090583 10 2 1.06338 10 0 0.846106 10 5 0.196341 10 2 0.104425 10 1 0.131612 10 4 0.437209 10 0 0.205465 10 1 0.485231 10 5 0.6 0 0 4820 3892
1280 -2156.45 0.0117644 10 3 0.887464 10 4 0.834662 10 1 0.131427 10 2 0.0581947 10 1 0.172431 10 3 0.525207 10 1 0.174802 10 1 0.873138 10 4 0.6 0 0 4820 3918
