iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSAV rSAV_p rSAV_a rSAVI rSAVI_p rSAVI_a rSAI rSAI_p rSAI_a rSC rSC_p rSC_a rSCI rSCI_p rSCI_a rInfVac rInfVac_p rInfVac_a rAsymptomatic rAsymptomatic_p rAsymptomatic_a data_p data_a
290 -2167.23 0.0116971 10 1 0.937158 10 2 0.798387 10 4 0.286164 10 4 0.0891332 10 6 0.0830095 10 2 0.455984 10 2 0.180196 10 1 0.327763 10 4 1 0 0 4820 3942
300 -2151.87 0.0115753 10 2 0.741778 10 5 1.16483 10 5 0.247559 10 4 0.0677612 10 8 0.0839834 10 2 0.477739 10 1 0.157512 10 1 0.301424 10 3 1 0 0 4820 4034
310 -2148.81 0.0125322 10 4 0.687254 10 3 0.617053 10 2 0.393419 10 3 0.103373 10 3 0.0589565 10 1 0.592877 10 1 0.177365 10 1 0.373919 10 5 1 0 0 4820 3947
320 -2154.73 0.0141381 10 2 0.687254 10 0 0.705302 10 1 0.19885 10 3 0.0727944 10 3 0.0595114 10 4 0.555064 10 1 0.218286 10 5 0.247964 10 3 1 0 0 4820 3977
330 -2102.2 0.0123289 10 4 0.894096 10 2 0.702553 10 3 0.212309 10 3 0.0837403 10 5 0.092398 10 1 0.418995 10 2 0.218286 10 0 0.415842 10 7 1 0 0 4820 3997
340 -2127.04 0.0123289 10 0 0.772675 10 6 1.07171 10 2 0.212309 10 0 0.0645627 10 5 0.128982 10 1 0.474226 10 3 0.255856 10 5 0.239622 10 3 1 0 0 4820 3955
350 -2142.2 0.0134014 10 1 0.84769 10 1 0.999624 10 2 0.212309 10 0 0.0651358 10 3 0.109094 10 2 0.410851 10 1 0.100336 10 3 0.409228 10 4 1 0 0 4820 3993
360 -2130.96 0.0126389 10 1 0.805668 10 2 0.662631 10 3 0.162139 10 4 0.123807 10 2 0.124489 10 1 0.410851 10 0 0.1278 10 1 0.421567 10 4 1 0 0 4820 3971
370 -2160.36 0.0143735 10 2 0.798078 10 1 0.935056 10 3 0.0727679 10 3 0.0448457 10 4 0.124489 10 0 0.311013 10 3 0.1278 10 0 0.101761 10 8 1 0 0 4820 4012
380 -2158.52 0.0134296 10 1 0.884744 10 2 0.940756 10 1 0.0854909 10 3 0.0484456 10 3 0.103757 10 3 0.463153 10 1 0.0504311 10 2 0.464247 10 3 1 0 0 4820 4019
390 -2154.89 0.0134296 10 0 0.768827 10 1 0.940756 10 0 0.150495 10 1 0.178546 10 5 0.114193 10 1 0.488633 10 1 0.127039 10 3 0.405103 10 4 1 0 0 4820 4021
400 -2158.63 0.0134123 10 2 0.807528 10 2 0.940756 10 0 0.116732 10 2 0.0701704 10 4 0.060569 10 3 0.536618 10 1 0.204065 10 5 0.488553 10 5 1 0 0 4820 3902
410 -2175.84 0.0152703 10 1 0.701912 10 3 0.69837 10 2 0.154403 10 4 0.0544196 10 4 0.0895229 10 3 0.555646 10 2 0.204065 10 0 0.0575299 10 5 1 0 0 4820 4026
420 -2118.49 0.013313 10 2 0.765993 10 4 0.663313 10 1 0.205532 10 3 0.137025 10 5 0.148599 10 2 0.508438 10 2 0.160443 10 5 0.127146 10 6 1 0 0 4820 3958
430 -2184.99 0.014667 10 5 0.760618 10 4 0.847708 10 3 0.162356 10 2 0.076249 10 1 0.100559 10 5 0.508438 10 0 0.0995417 10 1 0.0758875 10 3 1 0 0 4820 4028
440 -2147.36 0.0128688 10 2 0.813719 10 2 0.852435 10 3 0.310732 10 1 0.0475256 10 6 0.0711179 10 2 0.508438 10 0 0.183518 10 1 0.319796 10 4 1 0 0 4820 4065
450 -2165.05 0.0128688 10 0 0.837786 10 4 0.882722 10 4 0.102998 10 3 0.0684369 10 4 0.0556138 10 3 0.279533 10 3 0.101865 10 2 1.09483 10 4 1 0 0 4820 4008
460 -2162.29 0.0140427 10 1 0.696116 10 1 0.704075 10 3 0.282412 10 3 0.115864 10 2 0.0999538 10 5 0.420257 10 3 0.19094 10 4 0.373235 10 3 1 0 0 4820 3979
470 -2172.86 0.0140427 10 0 0.696116 10 0 0.659566 10 1 0.181058 10 2 0.0609872 10 5 0.122185 10 2 0.59318 10 1 0.180029 10 2 0.206566 10 5 1 0 0 4820 4034
480 -2142.99 0.0109421 10 1 0.710714 10 1 0.83771 10 2 0.130337 10 3 0.126536 10 2 0.122185 10 0 0.616592 10 1 0.166338 10 1 0.416767 10 3 1 0 0 4820 3975
490 -2139.99 0.0109421 10 0 0.80733 10 5 0.681009 10 3 0.101938 10 3 0.0768371 10 5 0.121642 10 2 0.616592 10 0 0.166338 10 0 0.291507 10 4 1 0 0 4820 3974
500 -2151.98 0.013132 10 1 0.80733 10 0 0.919693 10 2 0.101938 10 0 0.0768371 10 0 0.0774264 10 3 0.42578 10 4 0.0543162 10 4 0.125604 10 4 1 0 0 4820 3979
510 -2215.49 0.0130654 10 1 0.957447 10 4 0.991873 10 3 0.237346 10 2 0.138809 10 6 0.117851 10 2 0.557825 10 1 0.237691 10 4 0.121721 10 7 1 0 0 4820 4049
520 -2149.6 0.0104271 10 1 0.707338 10 3 0.845897 10 3 0.413493 10 2 0.172082 10 5 0.0963343 10 2 0.63009 10 3 0.288182 10 2 0.239574 10 4 1 0 0 4820 3950
530 -2127.06 0.0104271 10 0 0.664983 10 2 0.980524 10 2 0.357437 10 1 0.121266 10 2 0.118107 10 4 0.897627 10 2 0.288182 10 0 0.124911 10 5 1 0 0 4820 3972
540 -2149.72 0.0107329 10 2 0.815615 10 1 0.962858 10 4 0.120328 10 2 0.0479008 10 4 0.0864813 10 1 0.531945 10 2 0.288182 10 0 0.212321 10 3 1 0 0 4820 3930
550 -2133.5 0.0124365 10 3 0.749506 10 2 0.766752 10 2 0.0739053 10 4 0.0695542 10 2 0.0860039 10 5 0.531945 10 0 0.190835 10 2 0.192679 10 3 1 0 0 4820 3999
560 -2113 0.0138894 10 2 0.739295 10 2 1.03387 10 2 0.195398 10 3 0.0774038 10 3 0.148174 10 3 0.579761 10 2 0.174503 10 1 0.102078 10 5 1 0 0 4820 3928
