iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSAV rSAV_p rSAV_a rSAVI rSAVI_p rSAVI_a rSAI rSAI_p rSAI_a rSC rSC_p rSC_a rSCI rSCI_p rSCI_a rInfVac rInfVac_p rInfVac_a rAsymptomatic rAsymptomatic_p rAsymptomatic_a data_p data_a
290 -1637.08 0.0122459 10 0 0.730603 10 3 0.798553 10 6 0.172355 10 2 0.123486 10 3 0.214136 10 2 0.540989 10 4 0.293221 10 4 0.388458 10 4 0.6 0 0 3630 3001
300 -1626.03 0.014171 10 2 0.730603 10 0 0.903114 10 3 0.195462 10 4 0.0704976 10 3 0.161785 10 2 0.555862 10 1 0.199601 10 1 0.127254 10 6 0.6 0 0 3630 2943
310 -1630.11 0.0134107 10 2 0.708905 10 2 0.733116 10 4 0.397383 10 3 0.166321 10 4 0.15949 10 5 0.612564 10 1 0.207237 10 5 0.126999 10 5 0.6 0 0 3630 2952
320 -1637.77 0.013107 10 4 0.919838 10 5 1.00934 10 2 0.261892 10 3 0.223927 10 5 0.132911 10 2 0.350112 10 1 0.193775 10 1 0.106862 10 4 0.6 0 0 3630 2963
330 -1644.1 0.0186056 10 1 0.528761 10 2 0.790604 10 2 0.195231 10 3 0.235839 10 1 0.0891994 10 3 0.927253 10 3 0.24777 10 1 0.0853868 10 5 0.6 0 0 3630 3031
340 -1650.54 0.0155648 10 4 0.691435 10 4 0.610188 10 2 0.119357 10 5 0.337815 10 2 0.15926 10 5 0.578287 10 3 0.17294 10 2 0.101476 10 4 0.6 0 0 3630 2976
350 -1600.52 0.0153208 10 1 0.820477 10 2 0.827287 10 3 0.180087 10 3 0.0688222 10 5 0.15926 10 0 0.337556 10 2 0.249395 10 5 0.275093 10 6 0.6 0 0 3630 3013
360 -1642.52 0.0129863 10 2 1.05658 10 1 0.726214 10 2 0.236123 10 3 0.0918796 10 4 0.127034 10 2 0.337556 10 0 0.177583 10 2 0.100576 10 2 0.6 0 0 3630 2992
370 -1633.62 0.0138347 10 1 0.567313 10 3 1.31354 10 2 0.156957 10 4 0.235396 10 4 0.0899501 10 2 0.36938 10 1 0.0763199 10 1 0.319485 10 3 0.6 0 0 3630 2979
380 -1607.01 0.0125437 10 1 1.15024 10 3 1.23765 10 3 0.204914 10 5 0.125978 10 2 0.0986293 10 3 0.36938 10 0 0.143956 10 4 0.0266294 10 5 0.6 0 0 3630 2942
390 -1624.3 0.0115696 10 2 1.11477 10 2 0.80785 10 2 0.188462 10 2 0.10769 10 3 0.0925579 10 2 0.335176 10 1 0.162538 10 2 0.164303 10 4 0.6 0 0 3630 2957
400 -1622.9 0.0183392 10 2 0.751932 10 2 0.80785 10 0 0.120125 10 3 0.246133 10 3 0.109386 10 3 0.456648 10 1 0.192623 10 1 0.213496 10 4 0.6 0 0 3630 2962
410 -1634.8 0.0198754 10 1 0.652638 10 1 0.752112 10 5 0.440337 10 3 0.266182 10 6 0.149499 10 4 0.408879 10 3 0.178684 10 3 0.158241 10 3 0.6 0 0 3630 3073
420 -1677.61 0.0197756 10 3 0.54534 10 4 0.93997 10 2 0.337942 10 4 0.108914 10 7 0.179715 10 1 0.540385 10 2 0.182987 10 5 0.348219 10 5 0.6 0 0 3630 3087
430 -1626.28 0.011169 10 2 0.973868 10 4 0.58624 10 4 0.203208 10 2 0.252856 10 3 0.132685 10 2 0.540385 10 0 0.13839 10 2 0.0565681 10 5 0.6 0 0 3630 2983
440 -1631.97 0.0131427 10 5 0.885565 10 4 1.41567 10 3 0.375433 10 4 0.196536 10 6 0.0965898 10 2 0.25251 10 2 0.120281 10 1 0.417247 10 6 0.6 0 0 3630 3006
450 -1621.55 0.0159229 10 1 0.674272 10 4 1.04991 10 4 0.202398 10 4 0.255551 10 4 0.0965898 10 0 0.379159 10 3 0.076971 10 1 0.454195 10 8 0.6 0 0 3630 2995
460 -1655.41 0.0205929 10 2 0.689728 10 2 1.04006 10 3 0.256816 10 2 0.121684 10 5 0.114016 10 2 0.387955 10 1 0.1194 10 4 0.20853 10 4 0.6 0 0 3630 3049
470 -1645.32 0.022634 10 1 0.652488 10 3 1.20049 10 3 0.148532 10 4 0.229369 10 5 0.0622259 10 2 0.530116 10 4 0.184657 10 2 0.664057 10 5 0.6 0 0 3630 3050
480 -1649.5 0.022634 10 0 0.689469 10 4 0.866248 10 2 0.146186 10 1 0.147625 10 6 0.095961 10 2 0.471776 10 1 0.144317 10 5 0.426581 10 5 0.6 0 0 3630 3104
490 -1609.06 0.022634 10 0 0.668308 10 2 0.89121 10 4 0.30243 10 2 0.074523 10 4 0.0901158 10 4 0.528052 10 1 0.154068 10 4 0.539565 10 5 0.6 0 0 3630 3041
500 -1604.69 0.0214095 10 2 0.638222 10 4 0.824541 10 3 0.117143 10 4 0.2325 10 5 0.175572 10 5 0.315971 10 3 0.163679 10 1 0.0923748 10 8 0.6 0 0 3630 3049
510 -1644.74 0.0174771 10 3 0.636648 10 1 0.661222 10 3 0.395218 10 2 0.115617 10 5 0.125569 10 5 0.624158 10 2 0.174427 10 3 0.0832832 10 7 0.6 0 0 3630 3028
520 -1655.91 0.018691 10 2 0.537053 10 2 0.661222 10 0 0.184766 10 5 0.116529 10 7 0.202725 10 2 0.624158 10 0 0.168811 10 2 0.308814 10 5 0.6 0 0 3630 3063
530 -1644.56 0.018691 10 0 0.666874 10 1 0.842476 10 4 0.221694 10 2 0.0660203 10 4 0.202725 10 0 0.625559 10 3 0.196433 10 1 0.433617 10 4 0.6 0 0 3630 3035
540 -1637.23 0.0192411 10 3 0.658787 10 1 0.927975 10 2 0.351772 10 3 0.137586 10 3 0.100212 10 3 0.275726 10 2 0.2018 10 1 0.170639 10 3 0.6 0 0 3630 2999
550 -1619.29 0.0192411 10 0 0.589072 10 3 1.12401 10 1 0.321402 10 2 0.0756426 10 4 0.0989689 10 3 0.880579 10 2 0.176151 10 3 0.422142 10 4 0.6 0 0 3630 3057
560 -1646.85 0.0192411 10 0 0.625685 10 1 0.452748 10 2 0.440416 10 3 0.106609 10 5 0.0868193 10 2 0.853801 10 2 0.17253 10 3 0.183994 10 3 0.6 0 0 3630 3065
570 -1635.26 0.0192411 10 0 0.762442 10 3 0.720583 10 2 0.31767 10 5 0.156888 10 6 0.10341 10 3 0.392984 10 1 0.17253 10 0 0.366963 10 5 0.6 0 0 3630 3084
580 -1615.24 0.013392 10 4 0.762442 10 0 0.688661 10 5 0.100711 10 3 0.133326 10 2 0.160229 10 2 0.348855 10 2 0.151355 10 2 0.419278 10 5 0.6 0 0 3630 3010
590 -1626.71 0.0140314 10 1 0.779226 10 2 0.869078 10 4 0.261342 10 5 0.0874865 10 5 0.150643 10 1 0.351634 10 2 0.0867687 10 4 0.28942 10 4 0.6 0 0 3630 2986
600 -1648.25 0.0136878 10 1 0.73505 10 2 0.750758 10 4 0.187157 10 5 0.0819483 10 4 0.165048 10 3 0.512143 10 1 0.313807 10 2 0.13534 10 1 0.6 0 0 3630 2987
610 -1635.15 0.0164454 10 2 1.07364 10 2 0.636207 10 2 0.0911361 10 3 0.100861 10 4 0.102999 10 3 0.286577 10 2 0.153872 10 3 0.326423 10 2 0.6 0 0 3630 3029
620 -1678.26 0.0134369 10 5 0.695923 10 4 1.24946 10 2 0.390758 10 3 0.148738 10 1 0.15593 10 6 0.545972 10 2 0.253705 10 4 0.522839 10 4 0.6 0 0 3630 2951
630 -1644.8 0.0129667 10 3 0.739722 10 2 0.660049 10 1 0.0996032 10 3 0.230464 10 2 0.102828 10 2 0.494105 10 2 0.258309 10 3 0.192855 10 4 0.6 0 0 3630 3030
640 -1638.82 0.0128437 10 2 0.671663 10 2 0.459313 10 2 0.167047 10 6 0.14328 10 4 0.134274 10 1 0.494105 10 0 0.149385 10 4 0.373478 10 3 0.6 0 0 3630 2987
650 -1651.51 0.0179148 10 2 0.580059 10 2 0.701269 10 5 0.130905 10 2 0.192836 10 4 0.0818688 10 2 0.481249 10 2 0.199508 10 4 0.191273 10 3 0.6 0 0 3630 3048
660 -1647.19 0.018792 10 2 0.75447 10 2 0.953654 10 1 0.180883 10 3 0.151773 10 4 0.0659668 10 4 0.430107 10 2 0.176735 10 1 0.315003 10 3 0.6 0 0 3630 3062
670 -1620.74 0.0176254 10 1 0.760992 10 1 0.708546 10 1 0.20493 10 5 0.126751 10 6 0.140477 10 3 0.397721 10 3 0.138279 10 3 0.121087 10 4 0.6 0 0 3630 3056
680 -1639.07 0.0153261 10 1 0.760992 10 0 0.731021 10 3 0.132078 10 2 0.055282 10 6 0.161064 10 2 0.54389 10 2 0.207358 10 1 0.154343 10 4 0.6 0 0 3630 2999
690 -1610.43 0.0153261 10 0 0.782196 10 3 0.938514 10 1 0.3941 10 7 0.152408 10 5 0.159883 10 2 0.54389 10 0 0.207358 10 0 0.114342 10 8 0.6 0 0 3630 2962
700 -1636.72 0.0153261 10 0 0.894205 10 2 0.654 10 5 0.116912 10 4 0.155728 10 2 0.0925579 10 3 0.398396 10 1 0.265671 10 2 0.345965 10 5 0.6 0 0 3630 3049
710 -1627.71 0.0168055 10 1 0.83419 10 1 0.974591 10 3 0.393592 10 3 0.151131 10 4 0.135801 10 3 0.398396 10 0 0.17649 10 2 0.0955577 10 2 0.6 0 0 3630 3016
720 -1608.6 0.0168055 10 0 0.78964 10 2 0.615752 10 4 0.393592 10 0 0.130948 10 5 0.107331 10 3 0.292554 10 2 0.0885156 10 4 0.200412 10 6 0.6 0 0 3630 3013
730 -1615.5 0.0184124 10 1 0.63024 10 2 0.615752 10 0 0.771098 10 4 0.172446 10 4 0.107331 10 0 0.492309 10 1 0.167751 10 5 0.194247 10 5 0.6 0 0 3630 3040
740 -1614.47 0.0141861 10 6 0.743129 10 1 0.560846 10 2 0.631687 10 1 0.10244 10 3 0.137331 10 5 0.520841 10 3 0.295837 10 2 0.105144 10 6 0.6 0 0 3630 2963
750 -1628.83 0.0133014 10 1 0.743129 10 0 0.622683 10 4 0.136944 10 3 0.161236 10 3 0.191614 10 3 0.429348 10 2 0.270433 10 3 0.0671984 10 6 0.6 0 0 3630 2990
760 -1604.22 0.0107392 10 3 1.01621 10 1 0.586033 10 4 0.199698 10 2 0.248954 10 1 0.135767 10 3 0.429348 10 0 0.146391 10 2 0.489114 10 3 0.6 0 0 3630 2954
770 -1626.52 0.0109803 10 1 0.791106 10 2 1.05545 10 5 0.0539686 10 2 0.143055 10 3 0.16375 10 2 0.429348 10 0 0.159864 10 1 0.311241 10 3 0.6 0 0 3630 2931
780 -1629.34 0.0137335 10 1 0.787577 10 3 0.931093 10 1 0.0584504 10 4 0.0520266 10 3 0.168457 10 3 0.429348 10 0 0.14519 10 2 0.0805764 10 6 0.6 0 0 3630 2967
790 -1646.53 0.014919 10 2 0.758106 10 1 0.66941 10 4 0.039641 10 4 0.069779 10 4 0.145044 10 2 0.58622 10 2 0.0713334 10 4 0.507883 10 3 0.6 0 0 3630 3032
800 -1652.22 0.0166888 10 2 0.852792 10 1 1.1204 10 2 0.11349 10 4 0.120904 10 4 0.14988 10 2 0.425336 10 4 0.130917 10 1 0.425914 10 4 0.6 0 0 3630 3003
810 -1646 0.0210717 10 2 0.697347 10 1 0.459013 10 2 0.123886 10 4 0.133364 10 3 0.140844 10 5 0.420802 10 1 0.169318 10 4 0.100621 10 6 0.6 0 0 3630 3032
820 -1653.89 0.017989 10 1 0.697347 10 0 1.06698 10 5 0.172999 10 3 0.271965 10 6 0.0912151 10 2 0.420386 10 2 0.169318 10 0 0.239123 10 5 0.6 0 0 3630 3049
830 -1634.45 0.017989 10 0 0.697347 10 0 1.0483 10 3 0.282906 10 1 0.0603374 10 2 0.121247 10 1 0.433141 10 2 0.152244 10 2 0.372466 10 7 0.6 0 0 3630 2985
840 -1620.51 0.0161865 10 1 0.795874 10 1 0.804972 10 1 0.171419 10 2 0.0636981 10 6 0.115997 10 2 0.560903 10 1 0.156262 10 4 0.563667 10 5 0.6 0 0 3630 3014
850 -1634.76 0.0151438 10 2 0.681158 10 4 0.933629 10 1 0.201875 10 2 0.173848 10 5 0.106724 10 2 0.609743 10 4 0.343125 10 1 0.336894 10 8 0.6 0 0 3630 2978
860 -1637.45 0.0145837 10 4 0.678518 10 2 0.734515 10 5 0.263111 10 3 0.144137 10 3 0.120319 10 1 0.420414 10 3 0.177074 10 3 0.478729 10 2 0.6 0 0 3630 3027
870 -1636.4 0.0161882 10 1 0.57082 10 1 0.568092 10 3 0.189291 10 2 0.179908 10 1 0.0780246 10 4 0.549315 10 2 0.218895 10 1 0.124758 10 4 0.6 0 0 3630 2979
880 -1634.38 0.0107513 10 2 0.80966 10 4 0.614486 10 8 0.272839 10 3 0.182375 10 5 0.164042 10 3 0.401181 10 2 0.283296 10 2 0.335319 10 2 0.6 0 0 3630 3003
890 -1663.55 0.0100115 10 4 0.818206 10 2 0.537932 10 3 0.3805 10 1 0.109069 10 3 0.164042 10 0 0.403655 10 2 0.225197 10 2 0.411653 10 3 0.6 0 0 3630 2910
900 -1632.17 0.0188283 10 2 0.767361 10 1 1.31703 10 1 0.0177858 10 3 0.199727 10 5 0.0652305 10 1 0.454836 10 1 0.150522 10 2 0.124711 10 2 0.6 0 0 3630 3014
910 -1635.39 0.0151989 10 1 0.720809 10 2 0.665413 10 3 0.516659 10 3 0.324066 10 5 0.142357 10 2 0.385038 10 3 0.160752 10 3 0.251326 10 3 0.6 0 0 3630 3040
920 -1643.35 0.0152892 10 3 0.591681 10 1 0.74936 10 1 0.068321 10 3 0.0988031 10 4 0.124135 10 2 0.609239 10 2 0.428066 10 2 0.538506 10 5 0.6 0 0 3630 3019
