iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSAV rSAV_p rSAV_a rSAVI rSAVI_p rSAVI_a rSAI rSAI_p rSAI_a rSC rSC_p rSC_a rSCI rSCI_p rSCI_a rInfVac rInfVac_p rInfVac_a rAsymptomatic rAsymptomatic_p rAsymptomatic_a data_p data_a
0 -2486.11 0.004 0 0 0.5 0 0 1 0 0 0.3 0 0 0.4 0 0 0.9 0 0 0.8 0 0 1 0 0 0.5 0 0 0.6 0 0 0 0
10 -2160.16 0.0118938 10 5 0.593042 10 4 0.45738 10 2 0.3 10 0 0.103343 10 4 0.215831 10 3 0.759248 10 1 0.438802 10 1 0.198705 10 3 0.6 0 0 4820 4055
20 -2140.33 0.0088022 10 2 0.539562 10 3 0.415425 10 3 0.3 10 0 0.110098 10 4 0.25989 10 4 1.10426 10 2 0.386086 10 1 0.147737 10 3 0.6 0 0 4820 3937
30 -2159.14 0.00900248 10 1 0.539562 10 0 0.638656 10 3 0.3 10 0 0.231194 10 4 0.353406 10 2 1.04406 10 1 0.393093 10 2 0.120496 10 7 0.6 0 0 4820 3926
40 -2146.82 0.0112625 10 2 0.61028 10 1 0.825983 10 4 0.25841 10 2 0.11962 10 3 0.232627 10 4 0.875999 10 2 0.244919 10 1 0.136043 10 6 0.6 0 0 4820 3961
50 -2175.13 0.0127629 10 1 1.00847 10 2 1.04025 10 2 0.247565 10 3 0.127087 10 1 0.107127 10 2 0.498528 10 2 0.221919 10 1 0.303501 10 4 0.6 0 0 4820 3995
60 -2124.06 0.0136174 10 1 0.969659 10 1 0.915999 10 1 0.247565 10 0 0.0792339 10 1 0.107127 10 0 0.498528 10 0 0.211383 10 1 0.146901 10 2 0.6 0 0 4820 3938
70 -2155.88 0.013828 10 2 0.703728 10 3 0.833512 10 1 0.220176 10 1 0.096014 10 2 0.17193 10 2 0.599354 10 2 0.283322 10 2 0.623054 10 6 0.6 0 0 4820 4004
80 -2206.61 0.013828 10 0 0.530793 10 2 0.907692 10 4 0.234856 10 2 0.208569 10 2 0.128174 10 4 0.599354 10 0 0.409928 10 3 0.39186 10 6 0.6 0 0 4820 4104
90 -2161.26 0.0133734 10 3 0.538931 10 2 0.677018 10 4 0.269716 10 2 0.18748 10 2 0.219811 10 4 0.790074 10 1 0.409928 10 0 0.280281 10 3 0.6 0 0 4820 4054
100 -2191.3 0.01379 10 4 0.54932 10 2 0.639232 10 4 0.393766 10 4 0.0740136 10 2 0.21694 10 3 0.593816 10 2 0.409928 10 0 0.152487 10 3 0.6 0 0 4820 4014
110 -2134.74 0.0154141 10 1 0.636709 10 1 0.553384 10 2 0.471333 10 2 0.169444 10 4 0.170013 10 3 0.593816 10 0 0.409928 10 0 0.194439 10 3 0.6 0 0 4820 4093
120 -2160.09 0.0120483 10 2 0.838188 10 3 0.607735 10 5 0.466148 10 2 0.190198 10 5 0.138056 10 3 0.638365 10 2 0.221974 10 3 0.240551 10 7 0.6 0 0 4820 3963
130 -2132.48 0.0120483 10 0 0.618512 10 1 0.841259 10 1 0.174165 10 6 0.225213 10 6 0.239126 10 2 0.897278 10 1 0.0940985 10 3 0.237987 10 4 0.6 0 0 4820 3955
140 -2133.83 0.0125159 10 3 0.747538 10 3 0.841259 10 0 0.392372 10 1 0.0687147 10 3 0.160136 10 6 0.897278 10 0 0.318937 10 2 0.289705 10 4 0.6 0 0 4820 4011
150 -2147.63 0.0144171 10 1 0.733183 10 3 0.952664 10 2 0.146484 10 2 0.141888 10 3 0.122908 10 4 0.693983 10 2 0.142311 10 2 0.602652 10 4 0.6 0 0 4820 3983
160 -2161.77 0.0144171 10 0 0.7162 10 2 0.813561 10 3 0.290022 10 5 0.113796 10 4 0.145035 10 3 0.690064 10 3 0.211458 10 3 0.204052 10 4 0.6 0 0 4820 4038
170 -2108.88 0.0115004 10 3 0.869074 10 2 0.596872 10 4 0.290022 10 0 0.0989675 10 4 0.147669 10 3 0.56042 10 1 0.211458 10 0 0.114925 10 5 0.6 0 0 4820 4010
180 -2124.08 0.0102083 10 1 0.932944 10 3 0.575954 10 2 0.296718 10 2 0.112427 10 3 0.109936 10 2 0.56042 10 0 0.230469 10 1 0.133919 10 4 0.6 0 0 4820 3923
190 -2143.72 0.00852328 10 1 0.831501 10 3 0.557524 10 1 0.347771 10 1 0.102449 10 2 0.200079 10 2 0.56042 10 0 0.231115 10 1 0.486733 10 1 0.6 0 0 4820 3846
200 -2144.07 0.0118265 10 2 0.849665 10 1 0.557524 10 0 0.347771 10 0 0.08772 10 6 0.156594 10 5 0.44903 10 1 0.205969 10 2 0.161964 10 3 0.6 0 0 4820 3926
210 -2167.91 0.0126295 10 2 0.821894 10 1 0.616421 10 4 0.347771 10 0 0.108877 10 3 0.154984 10 2 0.474252 10 3 0.156692 10 3 0.177831 10 2 0.6 0 0 4820 3977
220 -2143.1 0.0129903 10 1 0.721644 10 1 0.35942 10 3 0.347771 10 0 0.106597 10 6 0.171646 10 1 0.53449 10 3 0.0995847 10 2 0.176681 10 4 0.6 0 0 4820 3956
230 -2172.72 0.0111498 10 1 0.731776 10 2 0.530078 10 1 0.347771 10 0 0.201661 10 3 0.108878 10 4 0.586201 10 1 0.235945 10 3 0.264261 10 5 0.6 0 0 4820 3954
240 -2131.13 0.0114235 10 2 0.955203 10 1 0.723955 10 4 0.187297 10 2 0.0556407 10 5 0.108878 10 0 0.520036 10 2 0.218698 10 2 0.262456 10 3 0.6 0 0 4820 3949
250 -2131.42 0.00983133 10 1 0.806158 10 2 0.702907 10 1 0.299695 10 2 0.315923 10 7 0.169026 10 3 0.783345 10 1 0.218698 10 0 0.416604 10 2 0.6 0 0 4820 3936
260 -2156.23 0.00953154 10 1 0.795372 10 3 0.678553 10 4 0.299695 10 0 0.132207 10 3 0.153858 10 4 0.82168 10 2 0.354265 10 1 0.161378 10 5 0.6 0 0 4820 3918
270 -2173.66 0.0134169 10 2 0.659151 10 3 0.950707 10 1 0.215654 10 4 0.137453 10 4 0.142842 10 3 0.823572 10 1 0.332304 10 2 0.4195 10 1 0.6 0 0 4820 3954
280 -2172.11 0.0134169 10 0 0.631126 10 1 0.461047 10 2 0.500602 10 1 0.0727916 10 7 0.147426 10 1 0.6268 10 1 0.15089 10 1 0.333838 10 7 0.6 0 0 4820 4032
290 -2164.98 0.0125587 10 1 0.809671 10 4 0.568203 10 3 0.171484 10 3 0.112226 10 5 0.123029 10 2 0.802662 10 1 0.246943 10 1 0.372162 10 4 0.6 0 0 4820 3974
300 -2150.04 0.012428 10 2 0.64087 10 5 0.934643 10 5 0.282808 10 2 0.152061 10 4 0.124472 10 2 0.702951 10 2 0.215856 10 1 0.342256 10 3 0.6 0 0 4820 4047
310 -2147.86 0.0116679 10 2 0.610406 10 2 0.386869 10 2 0.449436 10 3 0.231976 10 3 0.124472 10 0 0.702951 10 0 0.243063 10 1 0.42457 10 5 0.6 0 0 4820 3958
320 -2147.22 0.013163 10 2 0.610406 10 0 0.475118 10 1 0.227163 10 3 0.145028 10 3 0.213476 10 2 0.702951 10 0 0.291105 10 3 0.281554 10 3 0.6 0 0 4820 3961
330 -2096.87 0.010512 10 4 0.767602 10 1 0.472369 10 3 0.369123 10 2 0.123515 10 4 0.142603 10 1 0.530629 10 2 0.291105 10 0 0.472172 10 7 0.6 0 0 4820 3979
340 -2122.12 0.010512 10 0 0.712852 10 4 0.718021 10 2 0.369123 10 0 0.11958 10 2 0.199065 10 1 0.600575 10 3 0.341209 10 5 0.128747 10 6 0.6 0 0 4820 3920
350 -2146.13 0.0114264 10 1 0.78206 10 1 0.718021 10 0 0.369123 10 0 0.120642 10 3 0.151221 10 1 0.520315 10 1 0.133808 10 3 0.299264 10 9 0.6 0 0 4820 3992
360 -2138.69 0.012712 10 3 0.792358 10 3 0.381028 10 3 0.233165 10 2 0.126385 10 1 0.172561 10 1 0.520315 10 0 0.170433 10 1 0.525085 10 2 0.6 0 0 4820 3991
370 -2160.92 0.012828 10 1 0.784893 10 1 0.653453 10 3 0.218094 10 1 0.065296 10 4 0.135625 10 2 0.393877 10 3 0.170433 10 0 0.126749 10 8 0.6 0 0 4820 4001
380 -2148.4 0.0119857 10 1 0.878162 10 4 0.659153 10 1 0.206186 10 1 0.0705374 10 3 0.151042 10 4 0.586551 10 1 0.14733 10 1 0.255354 10 4 0.6 0 0 4820 4020
390 -2145.37 0.0107046 10 1 0.763108 10 1 0.659153 10 0 0.362963 10 1 0.226315 10 6 0.151042 10 0 0.61882 10 1 0.253368 10 1 0.222822 10 4 0.6 0 0 4820 3988
400 -2160.76 0.0106908 10 2 0.801521 10 2 0.659153 10 0 0.173622 10 3 0.110973 10 2 0.113455 10 2 0.581253 10 3 0.227781 10 4 0.312213 10 3 0.6 0 0 4820 3896
410 -2169.56 0.0121718 10 1 0.69669 10 3 0.416768 10 2 0.243873 10 2 0.0860637 10 4 0.167691 10 3 0.601863 10 2 0.227781 10 0 0.061134 10 6 0.6 0 0 4820 3977
420 -2111.11 0.0111133 10 1 0.760295 10 4 0.38171 10 1 0.324629 10 3 0.171986 10 3 0.189221 10 3 0.550729 10 2 0.17909 10 5 0.558927 10 4 0.6 0 0 4820 3943
430 -2185.22 0.014427 10 6 0.754959 10 4 0.566105 10 3 0.256434 10 2 0.0957034 10 1 0.128048 10 5 0.550729 10 0 0.111111 10 1 0.335939 10 5 0.6 0 0 4820 4021
440 -2147.07 0.0126582 10 2 0.807666 10 2 0.570832 10 3 0.36558 10 2 0.12389 10 5 0.0905588 10 2 0.550729 10 0 0.204847 10 1 0.201375 10 3 0.6 0 0 4820 4087
450 -2166 0.0126582 10 0 0.831554 10 4 0.719274 10 5 0.282921 10 2 0.123093 10 3 0.118394 10 2 0.331446 10 2 0.113704 10 2 0.416752 10 4 0.6 0 0 4820 3979
460 -2164.69 0.013813 10 1 0.690937 10 1 0.540628 10 3 0.323612 10 3 0.109597 10 1 0.125292 10 3 0.498304 10 3 0.213131 10 4 0.361242 10 1 0.6 0 0 4820 3964
470 -2175.36 0.013813 10 0 0.690937 10 0 0.496119 10 1 0.207472 10 2 0.16503 10 5 0.153159 10 2 0.703342 10 1 0.200953 10 2 0.356682 10 5 0.6 0 0 4820 4048
480 -2145.35 0.0107631 10 1 0.710158 10 3 0.345012 10 3 0.166113 10 2 0.172151 10 2 0.153159 10 0 0.743172 10 4 0.160816 10 2 0.547396 10 5 0.6 0 0 4820 3994
490 -2146.34 0.0122992 10 2 0.806699 10 5 0.439786 10 2 0.129919 10 3 0.115369 10 3 0.0768717 10 3 0.529252 10 1 0.160816 10 0 0.382876 10 4 0.6 0 0 4820 4017
500 -2155.38 0.0126616 10 2 0.806699 10 0 0.67847 10 2 0.129919 10 0 0.115369 10 0 0.134343 10 5 0.393916 10 3 0.0871753 10 3 0.164972 10 4 0.6 0 0 4820 4021
510 -2210.93 0.0125975 10 1 1.07624 10 4 0.750649 10 3 0.302495 10 2 0.0826105 10 4 0.118362 10 1 0.527751 10 3 0.0945698 10 3 0.159873 10 7 0.6 0 0 4820 4052
520 -2136.09 0.0100536 10 1 0.795097 10 3 0.604673 10 3 0.205886 10 1 0.112563 10 3 0.157681 10 2 0.741837 10 3 0.221554 10 3 0.314665 10 4 0.6 0 0 4820 3923
530 -2111.04 0.0100536 10 0 0.98443 10 3 0.739301 10 2 0.246139 10 1 0.123563 10 1 0.1239 10 5 0.5708 10 1 0.221554 10 0 0.164062 10 5 0.6 0 0 4820 3949
540 -2139.44 0.00893984 10 2 1.01334 10 1 0.721635 10 4 0.14938 10 2 0.0969055 10 3 0.0907232 10 1 0.523289 10 1 0.221554 10 0 0.27887 10 3 0.6 0 0 4820 3914
550 -2127.14 0.011839 10 4 0.836035 10 3 0.782382 10 1 0.469979 10 3 0.0856431 10 1 0.087836 10 5 0.523289 10 0 0.179873 10 3 0.27887 10 0 0.6 0 0 4820 3980
560 -2122.99 0.013222 10 2 0.744389 10 4 0.786727 10 3 0.345229 10 2 0.0953085 10 3 0.151331 10 3 0.660586 10 2 0.16448 10 1 0.23041 10 3 0.6 0 0 4820 3964
570 -2155.79 0.0139514 10 1 0.770278 10 2 0.786727 10 0 0.274301 10 5 0.088977 10 2 0.135107 10 3 0.660586 10 0 0.253413 10 2 0.138349 10 3 0.6 0 0 4820 4038
580 -2154.94 0.0119721 10 3 0.947877 10 4 0.786727 10 0 0.251288 10 2 0.169385 10 2 0.164984 10 4 0.672451 10 1 0.294287 10 3 0.132216 10 6 0.6 0 0 4820 3997
590 -2158.82 0.0129971 10 3 0.655083 10 3 0.970878 10 2 0.407858 10 1 0.105155 10 2 0.179843 10 2 0.715018 10 3 0.216815 10 2 0.0729788 10 5 0.6 0 0 4820 4032
600 -2140.96 0.0122963 10 2 0.655083 10 0 0.970878 10 0 0.49222 10 2 0.12346 10 4 0.162048 10 4 0.715018 10 0 0.281198 10 5 0.120595 10 5 0.6 0 0 4820 4018
610 -2118.48 0.0107689 10 1 0.787263 10 3 0.748102 10 2 0.0993117 10 2 0.0836392 10 4 0.150084 10 3 0.564791 10 1 0.24916 10 5 0.57635 10 3 0.6 0 0 4820 4032
620 -2156.5 0.0107689 10 0 1.02864 10 1 0.976109 10 2 0.213608 10 2 0.0854057 10 5 0.150084 10 0 0.572617 10 1 0.147104 10 2 0.36782 10 4 0.6 0 0 4820 3911
630 -2132.67 0.0109897 10 1 0.743794 10 1 0.945755 10 2 0.205396 10 1 0.0566095 10 3 0.108517 10 1 0.625958 10 3 0.245493 10 1 0.220747 10 4 0.6 0 0 4820 3960
640 -2143.52 0.0117139 10 1 0.720535 10 5 0.786734 10 7 0.464519 10 2 0.11533 10 3 0.131059 10 3 0.625958 10 0 0.245493 10 0 0.331397 10 2 0.6 0 0 4820 3936
650 -2138.62 0.0116838 10 4 0.77325 10 1 0.786734 10 0 0.295761 10 1 0.150953 10 2 0.222651 10 2 0.628527 10 1 0.305813 10 3 0.0986935 10 5 0.6 0 0 4820 3930
660 -2154.3 0.0110102 10 2 0.77325 10 0 0.786734 10 0 0.236478 10 2 0.14232 10 2 0.120656 10 2 0.492575 10 2 0.305813 10 0 0.181571 10 4 0.6 0 0 4820 3900
670 -2159.39 0.0128607 10 2 0.589785 10 3 0.302966 10 3 0.263566 10 1 0.136996 10 3 0.157741 10 2 0.672154 10 2 0.305813 10 0 0.0690912 10 2 0.6 0 0 4820 3977
680 -2194.42 0.0128607 10 0 0.531514 10 3 0.262229 10 1 0.212064 10 1 0.142634 10 4 0.179478 10 1 0.645183 10 1 0.269429 10 1 0.250434 10 4 0.6 0 0 4820 4053
690 -2160.16 0.0143875 10 1 0.513755 10 2 0.619647 10 4 0.472338 10 1 0.169677 10 1 0.206673 10 3 0.624177 10 3 0.242852 10 2 0.83142 10 3 0.6 0 0 4820 4086
700 -2163.11 0.0126596 10 4 0.717328 10 2 0.524135 10 1 0.578964 10 4 0.117713 10 2 0.0936619 10 3 0.644603 10 2 0.226537 10 2 0.102975 10 8 0.6 0 0 4820 4015
710 -2139.91 0.0135677 10 1 0.628786 10 4 0.832864 10 3 0.224522 10 1 0.111605 10 6 0.185242 10 2 0.797037 10 1 0.434418 10 3 0.373134 10 4 0.6 0 0 4820 4045
720 -2147.31 0.0135677 10 0 0.572561 10 1 0.8384 10 3 0.278899 10 1 0.252745 10 3 0.185242 10 0 0.83146 10 1 0.183273 10 2 0.145229 10 4 0.6 0 0 4820 4028
730 -2179.35 0.0115355 10 2 0.679598 10 2 0.607109 10 2 0.360494 10 2 0.199888 10 3 0.0942926 10 3 0.804664 10 1 0.220026 10 2 0.252487 10 3 0.6 0 0 4820 4021
740 -2153.47 0.0156258 10 3 0.542222 10 4 0.636907 10 1 0.266142 10 3 0.137485 10 4 0.133624 10 4 0.79282 10 1 0.186941 10 4 0.5586 10 5 0.6 0 0 4820 4009
750 -2180.34 0.0136419 10 2 0.498895 10 1 0.695051 10 2 0.301004 10 1 0.161415 10 4 0.181758 10 5 0.99292 10 1 0.355421 10 3 0.20749 10 3 0.6 0 0 4820 4043
760 -2150.97 0.0135493 10 1 0.532007 10 1 0.421722 10 2 0.374917 10 2 0.167001 10 3 0.177615 10 4 0.927567 10 2 0.184213 10 3 0.270941 10 3 0.6 0 0 4820 4055
770 -2166.76 0.0106991 10 2 0.532007 10 0 0.0308785 10 3 0.500292 10 3 0.153354 10 5 0.246203 10 2 0.497855 10 3 0.405789 10 2 0.223406 10 2 0.6 0 0 4820 4055
780 -2174.93 0.0151569 10 3 0.570649 10 2 0.848226 10 3 0.324235 10 3 0.173981 10 3 0.102275 10 2 0.544518 10 3 0.405789 10 0 0.51194 10 5 0.6 0 0 4820 4050
790 -2182.26 0.0141921 10 2 0.680308 10 1 0.627833 10 5 0.293471 10 2 0.0950977 10 4 0.160561 10 3 0.573047 10 1 0.199555 10 1 0.419925 10 3 0.6 0 0 4820 4038
800 -2156.74 0.0115246 10 4 0.861829 10 3 0.665029 10 1 0.313418 10 2 0.127585 10 5 0.160583 10 1 0.499488 10 2 0.255097 10 1 0.149459 10 4 0.6 0 0 4820 4024
810 -2156.44 0.0115246 10 0 0.633167 10 1 0.431035 10 4 0.405149 10 1 0.072733 10 4 0.243036 10 2 0.568428 10 2 0.255217 10 2 0.22123 10 4 0.6 0 0 4820 3980
820 -2163.69 0.0125688 10 1 0.694793 10 1 0.766162 10 1 0.28216 10 2 0.142644 10 4 0.182647 10 1 0.707173 10 1 0.255217 10 0 0.308777 10 6 0.6 0 0 4820 3951
830 -2145.13 0.0127565 10 3 0.596918 10 3 0.687688 10 3 0.400703 10 2 0.125897 10 4 0.132365 10 1 0.826119 10 2 0.195874 10 2 0.752745 10 3 0.6 0 0 4820 4012
840 -2140.03 0.0129478 10 1 0.596918 10 0 0.589762 10 1 0.146441 10 5 0.158545 10 1 0.138367 10 4 0.826119 10 0 0.224265 10 1 0.432097 10 4 0.6 0 0 4820 4036
850 -2166.85 0.0129478 10 0 0.598111 10 1 0.70918 10 2 0.587577 10 2 0.0876967 10 4 0.147194 10 2 0.811922 10 1 0.331419 10 2 0.306392 10 5 0.6 0 0 4820 3981
860 -2170.14 0.016039 10 3 0.496982 10 2 0.503283 10 1 0.167048 10 3 0.228652 10 3 0.184302 10 2 0.999985 10 3 0.331419 10 0 0.613113 10 4 0.6 0 0 4820 4021
870 -2139.62 0.0127057 10 3 0.478956 10 2 0.458033 10 2 0.301537 10 2 0.0901777 10 2 0.173416 10 3 1.15953 10 3 0.172547 10 3 0.306586 10 3 0.6 0 0 4820 4037
880 -2131.26 0.0119412 10 1 0.637121 10 1 0.458033 10 0 0.476601 10 1 0.0915866 10 4 0.173416 10 0 0.637333 10 4 0.15612 10 3 0.218886 10 4 0.6 0 0 4820 4009
890 -2144.38 0.0139446 10 1 0.560297 10 2 0.458033 10 0 0.109874 10 1 0.17855 10 3 0.25837 10 2 1.01049 10 1 0.269354 10 2 0.611285 10 2 0.6 0 0 4820 3986
900 -2155.88 0.0118804 10 3 0.696981 10 3 0.477144 10 4 0.421784 10 3 0.119598 10 5 0.186802 10 1 0.611168 10 3 0.35212 10 2 0.212887 10 9 0.6 0 0 4820 3992
910 -2150.32 0.0101464 10 1 0.879159 10 3 0.39603 10 1 0.172002 10 2 0.174638 10 4 0.130202 10 4 0.611168 10 0 0.109501 10 3 0.1893 10 6 0.6 0 0 4820 4017
920 -2117.57 0.0101464 10 0 0.946621 10 1 0.885263 10 2 0.303187 10 1 0.184423 10 3 0.130202 10 0 0.494746 10 6 0.181 10 2 0.133152 10 6 0.6 0 0 4820 3918
