iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSAV rSAV_p rSAV_a rSAVI rSAVI_p rSAVI_a rSAI rSAI_p rSAI_a rSC rSC_p rSC_a rSCI rSCI_p rSCI_a rInfVac rInfVac_p rInfVac_a rAsymptomatic rAsymptomatic_p rAsymptomatic_a data_p data_a
0 -2496.54 0.004 0 0 0.5 0 0 1 0 0 0.3 0 0 0.4 0 0 0.9 0 0 0.8 0 0 1 0 0 0.5 0 0 1 0 0 0 0
10 -2166.31 0.0151337 10 4 0.469536 10 1 0.45738 10 2 0.144203 10 3 0.0575752 10 5 0.215831 10 3 0.625434 10 3 0.438802 10 1 0.198705 10 3 1 0 0 4820 4105
20 -2167.94 0.0124057 10 2 0.579584 10 4 0.818598 10 4 0.264171 10 3 0.239427 10 5 0.183658 10 6 0.850395 10 2 0.431728 10 3 0.147737 10 3 1 0 0 4820 4044
30 -2170.69 0.012688 10 1 0.579584 10 0 0.715165 10 4 0.264171 10 0 0.127917 10 5 0.249742 10 2 0.804037 10 1 0.321991 10 1 0.0644032 10 6 1 0 0 4820 3988
40 -2159.66 0.014508 10 4 0.579584 10 0 0.94842 10 5 0.148768 10 3 0.066184 10 3 0.0946921 10 5 0.674612 10 2 0.174641 10 2 0.0727126 10 6 1 0 0 4820 4026
50 -2184.5 0.014508 10 0 0.732888 10 2 0.934341 10 1 0.142524 10 3 0.0900307 10 5 0.0957206 10 1 0.532786 10 1 0.15824 10 1 0.3834 10 3 1 0 0 4820 4048
60 -2152.65 0.0154794 10 1 0.704683 10 1 0.810093 10 1 0.216385 10 1 0.065961 10 3 0.0957206 10 0 0.532786 10 0 0.150727 10 1 0.185574 10 2 1 0 0 4820 4029
70 -2147.77 0.0157188 10 2 0.726802 10 2 0.727606 10 1 0.249611 10 2 0.0799302 10 2 0.153625 10 2 0.358212 10 3 0.202024 10 2 0.787076 10 6 1 0 0 4820 4059
80 -2200.26 0.0140374 10 1 0.548197 10 2 1.01188 10 3 0.131468 10 3 0.106108 10 4 0.133066 10 5 0.592802 10 1 0.292301 10 3 0.277087 10 5 1 0 0 4820 4120
90 -2163.89 0.0135759 10 3 0.548197 10 0 0.781208 10 4 0.150982 10 2 0.0953788 10 2 0.174115 10 4 0.592802 10 0 0.292301 10 0 0.446716 10 2 1 0 0 4820 4045
100 -2173 0.0139987 10 4 0.837226 10 1 0.743421 10 4 0.0647037 10 6 0.067922 10 4 0.107909 10 4 0.445548 10 2 0.0940756 10 2 0.176203 10 2 1 0 0 4820 4011
110 -2125 0.0156474 10 1 0.805391 10 1 0.758641 10 1 0.265544 10 5 0.110815 10 5 0.0733391 10 3 0.445548 10 0 0.188727 10 1 0.0470489 10 3 1 0 0 4820 4063
120 -2161.31 0.013259 10 4 0.806255 10 2 0.812992 10 5 0.262623 10 2 0.0934473 10 7 0.0910259 10 4 0.478973 10 2 0.153322 10 4 0.0799837 10 8 1 0 0 4820 3984
130 -2128.03 0.013259 10 0 0.806255 10 0 1.04652 10 1 0.0981227 10 6 0.110651 10 6 0.126454 10 1 0.673238 10 1 0.100189 10 5 0.238771 10 5 1 0 0 4820 3967
140 -2141.99 0.0137736 10 3 0.743456 10 2 1.04652 10 0 0.221393 10 3 0.0414701 10 4 0.116663 10 7 0.673238 10 0 0.300171 10 3 0.29066 10 4 1 0 0 4820 4040
150 -2146.25 0.0161422 10 2 0.729179 10 3 1.15792 10 2 0.0826525 10 2 0.0522092 10 7 0.0895412 10 4 0.520704 10 2 0.133937 10 2 0.510444 10 5 1 0 0 4820 4029
