iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSAV rSAV_p rSAV_a rSAVI rSAVI_p rSAVI_a rSAI rSAI_p rSAI_a rSC rSC_p rSC_a rSCI rSCI_p rSCI_a rInfVac rInfVac_p rInfVac_a rAsymptomatic rAsymptomatic_p rAsymptomatic_a data_p data_a
4480 -2126.12 0.0142666 40 10 1.16592 40 4 0.777356 40 10 0.0991929 40 8 0.0245815 40 12 0.0725557 40 10 0.461734 40 5 0.0937986 40 8 0.306683 40 9 0.6 0 0 19360 15774
4520 -2079.83 0.0102638 40 7 1.43685 40 11 0.56521 40 7 0.0718115 40 11 0.0499613 40 12 0.0984655 40 9 0.442706 40 5 0.075708 40 5 0.404809 40 8 0.6 0 0 19360 15621
4560 -2114.09 0.0117613 40 15 1.25001 40 9 0.511966 40 9 0.0380427 40 9 0.0557512 40 10 0.0869262 40 4 0.247022 40 10 0.133523 40 8 0.140804 40 8 0.6 0 0 19360 15654
4600 -2122.72 0.0133771 40 7 1.18287 40 3 0.923023 40 8 0.173735 40 8 0.0506526 40 12 0.156887 40 9 0.461356 40 7 0.0954894 40 8 0.327146 40 9 0.6 0 0 19360 15902
4640 -2103.96 0.00935646 40 5 1.25635 40 6 0.801949 40 14 0.151428 40 10 0.0648425 40 11 0.124321 40 3 0.464338 40 5 0.186533 40 12 0.464324 40 11 0.6 0 0 19360 15873
4680 -2115.26 0.0144189 40 12 0.99871 40 6 0.696725 40 7 0.208063 40 6 0.0559312 40 5 0.0799169 40 9 0.613969 40 5 0.0823038 40 11 0.13455 40 10 0.6 0 0 19360 15712
4720 -2096.07 0.0117736 40 3 1.24005 40 6 0.521895 40 9 0.112439 40 5 0.064957 40 10 0.0677843 40 15 0.348929 40 7 0.159576 40 8 0.301433 40 12 0.6 0 0 19360 16010
4760 -2117.23 0.0132816 40 8 1.01719 40 6 0.771576 40 8 0.223111 40 8 0.0654757 40 9 0.162572 40 7 0.479216 40 7 0.173003 40 6 0.218673 40 5 0.6 0 0 19360 15625
4800 -2096.85 0.00970362 40 3 1.16101 40 7 0.587332 40 16 0.204738 40 11 0.079831 40 13 0.190036 40 9 0.567118 40 8 0.175255 40 14 0.121934 40 6 0.6 0 0 19360 15875
4840 -2152.97 0.0153181 40 6 0.767575 40 9 0.4986 40 13 0.265482 40 9 0.128244 40 12 0.117056 40 13 0.623663 40 7 0.259882 40 7 0.0678819 40 9 0.6 0 0 19360 15898
4880 -2087.56 0.0109238 40 7 1.36737 40 8 0.847258 40 7 0.13512 40 5 0.0126422 40 10 0.143511 40 13 0.339644 40 6 0.100106 40 13 0.374257 40 10 0.6 0 0 19360 15846
4920 -2133.78 0.0134888 40 7 1.26671 40 4 0.522918 40 9 0.167534 40 12 0.0561836 40 9 0.0758226 40 9 0.348259 40 4 0.109696 40 5 0.146235 40 12 0.6 0 0 19360 15763
